,positionName,companyFullName,salary,city,companySize,workYear,education,industryField,formatCreateTime
8,资深node.js开发工程师,杭州火球科技有限公司,15k-25k,杭州,150-500人,3-5年,本科,"移动互联网,电子商务",2018-03-13
9,Node.js研发工程师,北京蓝城兄弟信息技术有限公司,15k-25k,北京,150-500人,3-5年,本科,"移动互联网,社交网络",2018-03-13
10,Node.js 开发工程师,成都校精灵科技有限公司,10k-20k,成都,15-50人,1年以下,本科,"企业服务,教育",2018-03-13
11,Node.js工程师,上海翼多信息咨询有限公司,15k-25k,上海,150-500人,1-3年,大专,"医疗健康,广告营销",2018-03-13
12,高级Node.js开发工程师-,网易（杭州）有限公司,15k-25k,杭州,2000人以上,3-5年,本科,"电子商务,移动互联网",2018-03-12
13,Node.js 技术专家-P7-平台数据技术事业群,支付宝(杭州)信息技术有限公司,25k-50k,杭州,2000人以上,3-5年,本科,"金融,移动互联网",2018-03-13
14,Node.js开发,深圳迈科创新科技有限公司,15k-25k,深圳,50-150人,3-5年,本科,"移动互联网,广告营销",2018-03-13
0,node.js开发,上海彩亿信息技术有限公司,12k-24k,上海,500-2000人,3-5年,本科,"移动互联网,金融",2018-03-12
1,Node.js开发工程师,星汉（广州）科技有限公司,8k-15k,广州,15-50人,1-3年,本科,"移动互联网,游戏",2018-03-12
2,Node.js后端开发工程师,深圳市大头兄弟文化传播有限公司,10k-20k,深圳,15-50人,不限,大专,"移动互联网,文化娱乐",2018-03-12
3,急聘-Node.js工程师,北京数联众创科技有限公司,20k-35k,北京,15-50人,5-10年,本科,移动互联网,2018-03-13
4,react.js前端开发工程师,上海泛微网络科技股份有限公司,10k-20k,上海,2000人以上,3-5年,本科,"移动互联网,企业服务",2018-03-13
5,Node.js,北京科维睿创科技有限公司,15k-30k,北京,15-50人,3-5年,不限,"数据服务,移动互联网",2018-03-13
6,Node.js开发,北京修齐治平科技有限公司,25k-35k,北京,500-2000人,3-5年,本科,"教育,数据服务",2018-03-12
7,Node.js开发工程师,玩心（上海）网络科技有限公司,12k-20k,北京,50-150人,3-5年,本科,"移动互联网,游戏",2018-03-12
8,Cocos2d-JS研发工程师,深圳市美知互动科技有限公司,10k-18k,深圳,15-50人,1-3年,本科,"文化娱乐,电子商务",2018-02-24
9,node.js开发工程师,北京海赚网络科技有限公司,8k-15k,广州,15-50人,1-3年,大专,移动互联网,2018-03-13
10,中级Node.js开发工程师,上海优刻得信息科技有限公司,15k-25k,上海,500-2000人,3-5年,本科,"数据服务,企业服务",2018-03-12
11,Node.js开发工程师,欣广视科技（北京）有限公司,15k-20k,北京,15-50人,3-5年,本科,"移动互联网,数据服务",2018-03-12
12,Node.js 后端开发工程师,武汉悦然心动网络科技有限公司,10k-20k,武汉,50-150人,1-3年,本科,"移动互联网,社交网络",2018-03-12
13,node.js,厦门玩美网络科技有限公司,8k-15k,厦门,15-50人,1-3年,大专,"游戏,移动互联网",2018-03-09
14,Node.js开发工程师,深圳市大东车慧科技股份有限公司,20k-30k,杭州,50-150人,3-5年,大专,"移动互联网,数据服务",2018-03-13
0,Node.js后台开发工程师,誇克鏈科技有限公司,20k-30k,深圳,50-150人,3-5年,本科,移动互联网、电子商务,2018-03-13
1,node.js,芋头科技（杭州）有限公司,15k-25k,杭州,150-500人,3-5年,本科,"电子商务,移动互联网",2018-03-12
2,高级Node.js后端研发工程师,广州图普网络科技有限公司,20k-30k,广州,50-150人,5-10年,本科,"移动互联网,数据服务",2018-03-12
3,服务器开发（Node.js）,浙江冰峰科技有限公司,15k-25k,杭州,50-150人,1-3年,大专,游戏,2018-03-13
4,Node.js研发工程师,伙伴聚力（北京）科技有限公司,15k-30k,北京,50-150人,3-5年,本科,企业服务,2018-03-13
5,高级Node.js开发工程师,上海优刻得信息科技有限公司,25k-35k,上海,500-2000人,5-10年,本科,"数据服务,企业服务",2018-03-12
6,Node.js工程师（成都）,北京容联七陌科技有限公司,20k-35k,成都,150-500人,3-5年,本科,移动互联网,2018-03-13
7,Node.js 后端工程师职位,WalktheChat,15k-28k,北京,少于15人,3-5年,本科,移动互联网,2018-03-12
8,资深Node.js开发工程师,深圳市大东车慧科技股份有限公司,20k-30k,深圳,50-150人,3-5年,大专,"移动互联网,数据服务",2018-03-13
9,node.js开发,北京多贝兄弟信息技术有限公司,15k-25k,北京,50-150人,1-3年,本科,教育,2018-03-12
10,Node.js开发工程师,广东修炼科技股份有限公司,9k-16k,广州,50-150人,1-3年,大专,移动互联网,2018-03-12
11,Node.js开发工程师&nbsp;,广州市悄悄科技有限公司,15k-25k,广州,50-150人,3-5年,本科,"移动互联网,社交网络",2018-03-13
12,Node.js开发工程师-DNJS0006,北京多牛互动传媒股份有限公司,10k-15k,北京,150-500人,3-5年,本科,文化娱乐,2018-02-24
13,Node.js开发工程师,一点网聚科技有限公司,15k-30k,北京,500-2000人,3-5年,本科,移动互联网,2018-03-13
14,Node.js研发工程师,上海弘连网络科技有限公司,9k-18k,上海,50-150人,1-3年,本科,数据服务,2018-03-13
0,初级Node.js开发工程师,上海优刻得信息科技有限公司,15k-25k,上海,500-2000人,1-3年,本科,"数据服务,企业服务",2018-03-12
1,资深Node.js开发工程师,深圳市大东车慧科技股份有限公司,20k-30k,深圳,50-150人,3-5年,大专,"移动互联网,数据服务",2018-03-13
2,node.js开发工程师,美通云动（北京）科技有限公司,18k-25k,北京,150-500人,3-5年,本科,"移动互联网,电子商务",2018-03-13
3,cocos2d-js工程师,深圳市种鱼科技有限公司,13k-25k,深圳,15-50人,3-5年,本科,游戏,2018-03-01
4,Node.js开发工程师,上海店达信息技术有限公司,13k-20k,上海,500-2000人,1-3年,本科,"电子商务,O2O",2018-03-13
5,Node.js研发工程师,北京众享比特科技有限公司,20k-25k,北京,15-50人,3-5年,本科,移动互联网,2018-03-12
6,Node.js 工程师-北京,武汉初心科技有限公司,20k-40k,北京,50-150人,3-5年,本科,移动互联网,2018-03-06
7,Node.js 工程师,北京佳格天地科技有限公司,15k-30k,上海,50-150人,3-5年,不限,"移动互联网,数据服务",2018-03-13
8,Node.js工程师,北京容联七陌科技有限公司,20k-30k,北京,150-500人,1-3年,本科,移动互联网,2018-03-13
9,Node.js工程师,山东丽波电子科技有限公司,18k-28k,北京,15-50人,1-3年,本科,电子商务,2018-03-13
10,Node.js工程师,北京水木智娱科技有限公司,10k-20k,北京,50-150人,1-3年,本科,游戏,2018-03-13
11,Node.js工程师,深圳格莱珉文化传播有限公司广州分公司,8k-16k,广州,50-150人,1-3年,本科,"企业服务,移动互联网",2018-03-12
12,Node.js开发,广州图普网络科技有限公司,7k-14k,广州,50-150人,1-3年,本科,"移动互联网,数据服务",2018-03-12
13,Node.js 高级软件工程师,苏州提点信息科技有限公司,8k-15k,苏州,15-50人,不限,不限,"移动互联网,数据服务",2018-03-07
14,node.js工程师,江苏太湖云计算信息技术股份有限公司,10k-18k,广州,150-500人,1-3年,大专,电子商务,2018-03-13
0,资深Node.js开发工程师,上海优刻得信息科技有限公司,25k-35k,上海,500-2000人,5-10年,本科,"数据服务,企业服务",2018-03-12
1,全栈工程师（Node.js）,北京蓝城兄弟信息技术有限公司,20k-40k,北京,150-500人,3-5年,本科,"移动互联网,社交网络",2018-03-13
2,node.js开发工程师,一点网聚科技有限公司,10k-20k,北京,500-2000人,1-3年,本科,移动互联网,2018-03-13
3,Node.js工程师,北京所思信息科技有限责任公司,10k-17k,北京,15-50人,3-5年,本科,移动互联网,2018-02-23
4,Node.js开发工程师,北京火舞科技有限公司,10k-20k,北京,15-50人,1-3年,大专,游戏,2018-03-12
5,Node.js开发工程师,深圳前海佛罗米科技有限公司,15k-30k,深圳,150-500人,1-3年,本科,"社交网络,金融",2018-03-13
6,Node.js高级工程师,深圳市加推科技有限公司,25k-35k,深圳,50-150人,5-10年,本科,"移动互联网,企业服务",2018-03-12
7,Node js. 后端开发工程师,北京蜘蛛工社移动科技有限公司,15k-20k,北京,15-50人,1-3年,不限,"移动互联网,社交网络",2018-03-12
8,Node.js开发工程师,丹尼尔惠灵顿贸易（深圳）有限公司,10k-20k,深圳,150-500人,3-5年,本科,电子商务,2018-03-08
9,Node.JS 后台开发工程师,信必优(深圳)信息技术有限公司,12k-18k,深圳,2000人以上,不限,大专,"移动互联网,电子商务",2018-03-13
10,Node.js程序员,深圳市环球易购电子商务有限公司,10k-20k,深圳,2000人以上,1-3年,大专,电子商务,2018-03-13
11,Node.js 开发工程师,支付宝(杭州)信息技术有限公司,20k-40k,杭州,2000人以上,1-3年,本科,"金融,移动互联网",2018-03-08
12,Node.js开发工程师,精硕科技（北京）股份有限公司,20k-30k,北京,500-2000人,3-5年,本科,数据服务,2018-03-12
13,程序员（Node.js）,福建网龙计算机网络信息技术有限公司,10k-15k,福州,2000人以上,3-5年,本科,"移动互联网,教育",2018-02-23
14,Node.js 工程师,北京多贝兄弟信息技术有限公司,10k-20k,北京,50-150人,1-3年,本科,教育,2018-03-13
0,Node.js开发工程师,一点网聚科技有限公司,15k-30k,北京,500-2000人,1-3年,本科,移动互联网,2018-03-13
1,Node.js工程师,北京华夏亨元科技有限公司,15k-30k,北京,15-50人,3-5年,本科,"企业服务,数据服务",2018-03-10
2,React.JS前端开发工程师,磐卓（成都）信息科技有限公司,12k-16k,成都,50-150人,3-5年,本科,"移动互联网,数据服务",2018-03-13
3,服务器开发工程师（精通Node.js）,河北源达证券投资顾问股份有限公司,25k-40k,北京,500-2000人,3-5年,本科,其他,2018-03-05
4,服务端开发工程师（node.js）,武汉佰钧成技术有限责任公司,10k-20k,杭州,2000人以上,不限,大专,移动互联网,2018-03-01
5,Node.js/Html5前端开发工程师（广州）,珠海凡泰极客科技有限责任公司,15k-30k,广州,50-150人,1-3年,本科,"金融,社交网络",2018-03-13
6,Node.js开发工程师,北京优澜科技有限公司,20k-30k,北京,15-50人,3-5年,大专,移动互联网,2018-03-12
7,高级Node.js开发工程师,北京升哲科技有限公司,15k-30k,北京,50-150人,5-10年,本科,"移动互联网,硬件",2018-03-01
8,Node.js 开发工程师,深圳市一花科技有限公司,10k-15k,深圳,50-150人,1-3年,大专,游戏,2018-03-13
9,Node.js开发工程师,北京乐酷达网络科技有限公司,15k-30k,北京,150-500人,3-5年,本科,"移动互联网,金融",2018-03-12
10,Node.js工程师,深圳金汇财富金融服务有限公司北京研发分公司,8k-15k,北京,15-50人,1-3年,本科,"移动互联网,金融",2018-03-12
11,Node.js (组长) 高級全栈工程师,AFTERSHIP LIMITED,25k-50k,深圳,15-50人,3-5年,本科,"电子商务,企业服务",2018-03-02
12,Node.js全栈开发高级工程师,久康云健康科技股份有限公司,15k-25k,南京,150-500人,1-3年,本科,"移动互联网,医疗健康",2018-03-12
13,node.js开发,上海海万信息科技股份有限公司,10k-20k,深圳,500-2000人,3-5年,大专,"移动互联网,金融",2018-03-13
14,高级node.js工程师,杭州火球科技有限公司,15k-20k,杭州,150-500人,1-3年,本科,"移动互联网,电子商务",2018-03-13
0,Node.js,凤凰飞扬（北京）新媒体信息技术有限公司,15k-25k,北京,2000人以上,不限,本科,移动互联网,2018-03-12
1,Node.js工程师,上海怡新信息技术有限公司,8k-15k,上海,15-50人,1-3年,本科,"移动互联网,数据服务",2018-03-06
2,Node.js服务器主程,北京棋开德胜科技有限公司,20k-35k,北京,150-500人,5-10年,本科,"移动互联网,游戏",2018-03-13
3,node.js全栈工程师,北京频果市场营销策划有限公司,15k-30k,北京,15-50人,3-5年,本科,"移动互联网,电子商务",2018-03-13
4,资深后端Node.js工程师,深圳市引导美电子商务有限公司,15k-25k,深圳,150-500人,5-10年,本科,"移动互联网,电子商务",2018-03-06
5,Node.js后端工程师,厦门与梦信息技术有限公司,6k-12k,厦门,15-50人,1-3年,大专,移动互联网,2018-02-27
6,node.js开发工程师,上海启友网络科技有限公司,8k-16k,上海,15-50人,不限,不限,移动互联网、金融,2018-03-13
7,高级Node.js后端开发工程师（可全栈）,北京智明星通软件科技有限公司,20k-25k,北京,500-2000人,3-5年,本科,"移动互联网,游戏",2018-03-06
8,Node.js高级工程师,郑州脉冲软件科技有限公司,5k-10k,郑州,15-50人,3-5年,不限,"移动互联网,企业服务",2018-03-13
9,Node.js开发工程师,上海拿米金融信息服务有限公司,15k-25k,上海,150-500人,3-5年,大专,"移动互联网,金融",2018-03-12
10,Node.js服务器开发,北京无界光合科技有限公司,25k-50k,北京,15-50人,5-10年,本科,"社交网络,游戏",2018-03-12
11,node.js 开发工程师（物联网方向）,北京农信互联科技有限公司,8k-15k,厦门,500-2000人,1-3年,本科,移动互联网,2018-03-13
12,React.js 开发工程师,广州诺德信息技术有限公司,6k-10k,广州,少于15人,1-3年,本科,"企业服务,移动互联网",2018-03-12
13,资深node.js开发工程师,海顺证券投资咨询有限公司上海分公司,9k-13k,上海,2000人以上,1-3年,不限,金融,2018-03-12
14,Nede.js工程师,神州数码河北信息服务有限公司北京分公司,15k-25k,北京,15-50人,1年以下,本科,"移动互联网,O2O",2018-03-12
0,Web前端（React.js）研发工程师,悦视光合科技（北京）有限公司,8k-16k,深圳,15-50人,1-3年,本科,"移动互联网,企业服务",2018-03-12
1,Node.js工程师,北京井立通科技有限公司,12k-18k,北京,50-150人,3-5年,本科,"移动互联网,数据服务",2018-03-04
2,node.js开发 （后端开发方向）,浙江亿咖通科技有限公司,12k-20k,杭州,500-2000人,3-5年,本科,"移动互联网,硬件",2018-03-01
3,Node.js开发工程师(游戏后端),健奔奥体育产业（武汉）有限公司,8k-10k,武汉,15-50人,1-3年,大专,"移动互联网,电子商务",2018-03-10
4,Node.js开发工程师,浙江每日互动网络科技股份有限公司,12k-20k,杭州,150-500人,1-3年,本科,移动互联网,2018-02-28
5,Node.js后端开发工程师,天舍（上海）文化传媒有限公司,10k-13k,上海,15-50人,1-3年,本科,"O2O,游戏",2018-03-12
6,Node.js 开发工程师／实习生,汇研（深圳）信息科技有限公司,4K-6K,深圳,少于15人,不限,大专,"移动互联网,企业服务",2018-03-13
7,node.js,浙江呼啦网络科技有限公司,10k-15k,杭州,50-150人,1-3年,本科,"移动互联网,社交网络",2018-03-12
8,Node.js工程师,北京爱特曼科技有限公司,16k-32k,北京,15-50人,不限,不限,"移动互联网,数据服务",2018-03-12
9,资深前端工程师（Vue.js）,北京云联万维技术有限公司,30K-40K,北京,15-50人,3-5年,不限,"移动互联网,数据服务",2018-03-06
10,Node.js开发,麦曼（上海）企业管理咨询有限公司,10k-15k,上海,150-500人,1-3年,大专,O2O,2018-03-12
11,Node.js后端,大连聚益科技发展有限公司,8k-16k,大连,15-50人,1-3年,本科,"移动互联网,数据服务",2018-03-12
12,Node.JS开发 (Java and .Net background),普华永道信息技术（上海）有限公司,12k-24k,上海,500-2000人,3-5年,本科,"移动互联网,金融",2018-03-13
13,Node.JS开发工程师,上海元聚网络科技有限公司,20k-30k,上海,150-500人,1-3年,不限,移动互联网,2018-03-13
14,Node.js软件开发工程师,深圳市博悦科创科技有限公司,8k-12k,深圳,500-2000人,1-3年,大专,移动互联网,2018-03-12
0,Node.js,浙江每日互动网络科技股份有限公司,12k-20k,杭州,150-500人,3-5年,本科,移动互联网,2018-02-28
1,Node.js 服务端高级工程师,南京大翼航空科技有限公司,15k-30k,南京,15-50人,1-3年,不限,其他,2018-02-27
2,Node.js开发,大连市世纪鲲鹏科技有限公司,9k-18k,大连,150-500人,不限,本科,移动互联网,2018-02-24
3,js-前端高级工程师,北京寻宝天行网络技术有限公司,15k-30k,北京,50-150人,3-5年,不限,电子商务,2018-03-13
4,Node.js工程师,上海若灵软件技术有限公司,20k-35k,上海,50-150人,5-10年,大专,"金融,移动互联网",2018-03-13
5,Node.js,北京海克智动科技开发有限公司,10k-15k,北京,15-50人,1-3年,大专,"移动互联网,硬件",2018-03-12
6,Node.js 工程师,北京星核软件有限公司,6k-12k,哈尔滨,少于15人,1-3年,不限,"企业服务,移动互联网",2018-02-22
7,node.js开发工程师,成都游技网络科技有限公司,8k-15k,成都,50-150人,1-3年,大专,"移动互联网,企业服务",2018-03-10
8,高级Node.js工程师 (全栈),上海怡新信息技术有限公司,12k-24k,上海,15-50人,3-5年,本科,"移动互联网,数据服务",2018-03-06
9,node.js开发工程师,北京爱和健康科技有限公司,13k-25k,北京,150-500人,1-3年,本科,"移动互联网,医疗健康",2018-03-02
10,Node.js开发工程师,美味不用等（上海）信息科技股份有限公司,12k-20k,上海,500-2000人,3-5年,本科,"移动互联网,O2O",2018-03-05
11,Node.js 后台开发工程师,恒爱高科（北京）科技有限公司,10k-20k,北京,15-50人,1-3年,本科,"医疗健康,硬件",2018-03-13
12,Node.js开发工程师,天津嘉游信息技术有限公司,6k-9k,天津,15-50人,1-3年,本科,"移动互联网,游戏",2018-03-12
13,高级Node.js/JAVA开发工程师,北京简单科技有限公司,15k-30k,北京,150-500人,3-5年,本科,"移动互联网,教育",2018-03-12
14,Node.js 工程师,"Striking.ly, Inc.",15k-30k,上海,150-500人,不限,不限,移动互联网,2018-03-08
0,Node.js开发工程师,浙江每日互动网络科技股份有限公司,10k-20k,杭州,150-500人,1-3年,本科,移动互联网,2018-02-28
1,node.js,上海链昱能源科技有限公司,10k-13k,上海,15-50人,不限,本科,"金融,硬件",2018-03-13
2,Node.js 程序猿,江苏兆米信息技术有限公司,8k-16k,南京,15-50人,1-3年,不限,"移动互联网,企业服务",2018-03-12
3,React.js开发工程师,重庆云车流科技有限公司,5K-10K,重庆,50-150人,1-3年,不限,电子商务 O2O,2018-03-09
4,Node.js全栈工程师,百度在线网络技术（北京）有限公司,15k-30k,北京,2000人以上,3-5年,本科,"移动互联网,数据服务",2018-03-07
5,Node.js游戏开发高级工程师,行云智网络科技（北京）有限公司,20k-35k,北京,150-500人,5-10年,本科,"移动互联网,社交网络",2018-03-05
6,Node.js开发工程师,精硕科技（北京）股份有限公司,15k-30k,北京,500-2000人,1-3年,本科,数据服务,2018-03-12
7,高级 Node.js 开发工程师,青岛国泰思科数码技术有限公司,15k-25k,青岛,50-150人,1-3年,大专,"移动互联网,电子商务",2018-03-12
8,Node.JS高级研发工程师,北京棋开德胜科技有限公司,25k-50k,北京,150-500人,5-10年,本科,"移动互联网,游戏",2018-03-13
9,Node.js 全栈开发,南京应酷文化传播有限公司,8k-16k,南京,少于15人,1-3年,不限,"移动互联网,企业服务",2018-03-07
10,前端&amp;Node.js工程师,北京非凡维格科技有限公司,20k-40k,北京,50-150人,3-5年,本科,旅游,2018-03-13
11,Node.js全栈开发工程师,上海掌小门教育科技有限公司,10k-20k,上海,500-2000人,3-5年,本科,"移动互联网,教育",2018-03-05
12,初级Node.js工程师,上海若灵软件技术有限公司,15k-25k,上海,50-150人,3-5年,大专,"金融,移动互联网",2018-03-13
13,node.js开发工程师,北京衣二三网络科技有限公司,20k-35k,北京,150-500人,3-5年,本科,"移动互联网,电子商务",2018-03-13
14,Node.js开发工程师,浙江亿咖通科技有限公司,15k-25k,杭州,500-2000人,3-5年,本科,"移动互联网,硬件",2018-03-01
0,Node.js后端开发工程师,上海卓赞信息技术有限公司,10k-15k,上海,500-2000人,1-3年,大专,教育,2018-02-26
1,Node.js开发工程师,晴云科技有限公司,30k-60k,北京,15-50人,不限,本科,"移动互联网,企业服务",2018-03-12
2,Node.js开发工程师,北京棋开德胜科技有限公司,18k-30k,北京,150-500人,3-5年,本科,"移动互联网,游戏",2018-03-13
3,高级Node.js开发工程师-SH6403,上海点融信息科技有限责任公司,18k-30k,上海,500-2000人,3-5年,本科,金融,2018-03-13
4,后端开发工程师（Node.js）,东峡大通（北京）管理咨询有限公司,20k-40k,北京,2000人以上,3-5年,本科,移动互联网,2018-03-07
5,node.js开发工程师,美味不用等（上海）信息科技股份有限公司,12k-24k,上海,500-2000人,1-3年,本科,"移动互联网,O2O",2018-03-05
6,Node.js工程师,嘉兴乌镇汉佳科技有限公司,6k-10k,嘉兴,15-50人,不限,大专,"企业服务,移动互联网",2018-03-05
7,Node.js后端开发工程师,琢品网络科技（上海）有限公司,18k-28k,上海,15-50人,3-5年,本科,移动互联网,2018-03-13
8,Node.JS后台开发工程师,深圳市创客工场科技有限公司,15k-25k,深圳,150-500人,1-3年,本科,硬件,2018-03-06
9,Node.js Web前端开发工程师,美科科技（北京）有限公司,18k-30k,北京,50-150人,3-5年,本科,硬件,2018-03-01
10,Node.js开发程序员PHP软件开发工程师,深圳市新微云科技有限公司,5k-10k,佛山,少于15人,1-3年,不限,企业服务,2018-03-07
11,Node.js开发工程师,青岛雨诺网络信息股份有限公司,10k-18k,成都,50-150人,3-5年,本科,"移动互联网,企业服务",2018-02-22
12,node.js开发工程师,广州炫米信息科技有限公司,8k-11k,广州,15-50人,1-3年,本科,"移动互联网,企业服务",2018-03-12
13,Node.js,深圳点猫科技有限公司,12k-24k,深圳,150-500人,1-3年,本科,"移动互联网,教育",2018-03-13
14,Web 应用开发工程师/Node.js 开发工程师,青岛国泰思科数码技术有限公司,10k-20k,青岛,50-150人,1-3年,大专,"移动互联网,电子商务",2018-03-12
0,node.js工程师,上海卓赞信息技术有限公司,12k-24k,上海,500-2000人,1-3年,本科,教育,2018-02-26
1,Node.Js开发工程师,江苏海岸线互联网科技有限公司,9k-18k,苏州,15-50人,3-5年,本科,移动互联网,2018-03-09
2,高级后台开发工程师（Node.js方向）,深圳矽递科技股份有限公司,18k-22k,深圳,150-500人,3-5年,本科,"移动互联网,硬件",2018-03-12
3,node.js手游服务器开发工程师,江苏弘宝网络科技有限公司,8k-15k,无锡,15-50人,1-3年,大专,"游戏,移动互联网",2018-03-06
4,node.js开发工程师,美味不用等（上海）信息科技股份有限公司,10k-20k,上海,500-2000人,1-3年,本科,"移动互联网,O2O",2018-03-05
5,Node.js游戏服务器开发,上海鹿扬网络科技有限公司,9k-18k,上海,15-50人,1-3年,本科,游戏,2018-03-12
6,Node.js开发工程师,上海拿米金融信息服务有限公司,15k-25k,上海,150-500人,3-5年,大专,"移动互联网,金融",2018-03-13
7,Node.js,上海硬咖网络科技有限公司,18k-36k,上海,少于15人,不限,不限,"数据服务,其他",2018-03-12
8,Node.js后端工程师,杭州纳舍科技有限公司,6k-12k,杭州,少于15人,1-3年,本科,"企业服务,数据服务",2018-03-06
9,Web前端工程师（Vue.js）,北京灵犀联云科技有限公司,14k-22k,北京,50-150人,1-3年,本科,"企业服务,数据服务",2018-03-13
10,React.js/ReactNative开发工程师,广州齐昌网络科技有限公司,6k-12k,广州,15-50人,1年以下,大专,企业服务,2018-03-10
11,Node.js 工程师,上海殷扬能源科技有限公司,15k-25k,上海,少于15人,3-5年,本科,其他,2018-02-26
12,three.js工程师,深圳市三亿博士科技有限公司,6K-12K,深圳,少于15人,不限,本科,企业服务,2018-02-23
13,Node.js开发工程师,深圳拇指部落科技有限公司,10k-15k,广州,15-50人,1-3年,大专,"移动互联网,游戏",2018-03-13
14,Node.js,WIT Global Trading Limited,15k-25k,上海,15-50人,1-3年,大专,移动互联网,2018-03-13
0,node.JS开发工程师,北京佳链科技有限公司,10k-20k,北京,50-150人,3-5年,大专,移动互联网,2018-03-09
1,Node.js开发工程师,上海童迹科技有限公司,15k-20k,上海,15-50人,3-5年,大专,"移动互联网,教育",2018-03-12
2,Node.js 软件工程师 开发,上海岚智网络科技有限公司,7k-14k,上海,15-50人,1-3年,本科,"移动互联网,电子商务",2018-03-12
3,node.js高级工程师,爱贝睿（北京）科技有限公司,15k-25k,北京,15-50人,3-5年,本科,教育,2018-03-12
4,Node.js,厦门大招科技有限公司,6k-12k,厦门,15-50人,1-3年,本科,"移动互联网,企业服务",2018-02-25
5,Node.js,广州千旸科技有限公司,4k-8k,广州,50-150人,不限,不限,"硬件,移动互联网",2018-03-11
6,Node.js后台开发,荣浪信息科技（上海）有限公司,12k-16k,上海,50-150人,1-3年,大专,"移动互联网,O2O",2018-03-06
7,ext.js前端开发工程师-北京-00007,凯美瑞德（苏州）信息科技股份有限公司,10k-20k,北京,150-500人,3-5年,本科,金融,2018-03-05
8,资深服务器开发工程师（Node.js）,上海纵游网络技术有限公司,17k-28k,上海,150-500人,3-5年,本科,"移动互联网,游戏",2018-03-13
9,WEB前端开发工程师（HTML+CSS+JS),杭州大名软件有限公司,10k-15k,杭州,50-150人,3-5年,本科,"电子商务,企业服务",2018-03-12
10,Node.js开发工程师,北京天机数测数据科技有限公司,15k-25k,北京,50-150人,3-5年,本科,"移动互联网,数据服务",2018-03-07
11,Node.js架构师/高级工程师,深圳市美分钟科技有限公司,15k-25k,深圳,50-150人,3-5年,本科,"O2O,移动互联网",2018-03-13
12,Node.js（后端）,北京静帆科技有限公司,20k-40k,北京,50-150人,1-3年,本科,"移动互联网,金融",2018-03-08
13,Node.js开发工程师,北京大圣互动科技有限公司,12k-24k,北京,15-50人,1-3年,本科,"移动互联网,文化娱乐",2018-03-13
14,Node.js研发工程师,杭州花信信息科技有限公司,15k-25k,杭州,少于15人,3-5年,不限,"金融,移动互联网",2018-03-09
0,Node.js 后端工程师,广州穗联信息科技有限公司,15k-18k,广州,50-150人,1-3年,本科,"企业服务,数据服务",2018-03-11
1,高级Node.js服务器研发工程师,石油工业出版社有限公司,16k-32k,北京,150-500人,不限,本科,"文化娱乐,企业服务",2018-03-11
2,Node.js 游戏服务器工程师,三六九全球（北京）网络有限公司,23K-40K,北京,50-150人,3-5年,大专,游戏,2018-03-10
3,Node.js开发工程师,上海多棱镜网络科技有限公司,9k-18k,上海,15-50人,3-5年,本科,"移动互联网,文化娱乐",2018-03-06
4,NODE.JS游戏服务器开发,广州优视电子有限责任公司,12K-24K,广州,15-50人,1-3年,大专,"移动互联网,游戏",2018-03-06
5,CocosCreator（Cocos2d-js）工程师,深圳市悦用科技有限公司,12K-18K,深圳,少于15人,3-5年,不限,游戏,2018-03-02
6,Node.js工程师（大前端部）,拉扎斯网络科技（上海）有限公司,15k-25k,上海,2000人以上,不限,本科,移动互联网,2018-03-06
7,Node.js实习生,上海亮金信息技术有限公司,3k-5k,上海,少于15人,不限,本科,"移动互联网,硬件",2018-03-02
8,服务端开发工程师(Node.js),武汉奇葩互动娱乐有限公司,10k-20k,武汉,15-50人,1-3年,本科,"游戏,文化娱乐",2018-03-12
9,Node.js后端开发工程师,浙江蚁加科技有限公司,15k-25k,杭州,15-50人,不限,不限,O2O,2018-03-12
10,Node.js,南京安唐信息科技有限公司,8k-15k,南京,15-50人,1-3年,不限,"移动互联网,数据服务",2018-02-24
11,Node.js开发工程师,广州一一科技有限公司,10k-15k,广州,15-50人,1-3年,不限,"移动互联网,企业服务",2018-03-09
12,Web前端工程师（Vue.js）,杭州兰亮网络科技有限公司,10k-20k,杭州,50-150人,3-5年,本科,"电子商务,金融",2018-03-13
13,后端工程师（Node.js方向）,上海即果信息技术有限公司,15k-25k,上海,50-150人,1-3年,本科,移动互联网,2018-03-08
14,Node.js开发工程师,上海心灵伙伴云计算信息技术有限公司,15k-25k,上海,150-500人,3-5年,本科,教育,2018-03-08
0,Node.js/TypeScript高级研发工程师,石油工业出版社有限公司,16k-32k,北京,150-500人,1-3年,本科,"文化娱乐,企业服务",2018-03-11
1,后端工程师（Node.js方向）,上海即果信息技术有限公司,15k-25k,上海,50-150人,1-3年,本科,移动互联网,2018-03-08
2,Node.js,宜创（北京）科技有限公司,15k-30k,北京,15-50人,3-5年,本科,"移动互联网,企业服务",2018-03-07
3,node.js工程师,炽炎商务咨询（上海）有限公司,15K-25K,上海,15-50人,3-5年,不限,"电子商务,文化娱乐",2018-03-02
4,服务器端开发工程师（Node.js）,浙江齐聚科技有限公司北京分公司,15k-25k,北京,150-500人,3-5年,本科,"移动互联网,游戏",2018-02-27
5,Node.js后端开发工程师,上海爸妈营教育科技有限公司,13k-20k,上海,15-50人,1-3年,本科,"移动互联网,教育",2018-03-13
