,positionName,companyFullName,salary,city,companySize,workYear,education,industryField,formatCreateTime
2,GO开发工程师,博瑞天下（北京)科技有限公司,25k-50k,北京,50-150人,3-5年,本科,"移动互联网,金融",2018-03-13
3,Golang研发工程师,网易（杭州）有限公司,20k-25k,杭州,2000人以上,3-5年,本科,"电子商务,移动互联网",2018-03-12
4,Golang / PHP 后端开发工程师,北京思维造物信息科技有限公司,25k-50k,北京,150-500人,3-5年,本科,"移动互联网,文化娱乐",2018-03-12
5,Go高级研发工程师,北京作业盒子科技有限公司,25k-50k,北京,500-2000人,3-5年,本科,"移动互联网,教育",2018-03-10
6,Golang开发工程师/架构师,北京嘀嘀无限科技发展有限公司,25k-50k,北京,2000人以上,不限,本科,移动互联网,2018-03-07
7,Golang 工程师（南京）,南京蓝鲸人网络科技有限公司,15k-30k,南京,50-150人,1-3年,本科,"移动互联网,社交网络",2018-03-13
8,高级go工程师,北京沃丰时代数据科技有限公司,20k-35k,北京,150-500人,5-10年,本科,其他,2018-03-13
9,Golang,上海基分文化传播有限公司,15k-25k,上海,500-2000人,1-3年,本科,移动互联网,2018-03-12
10,Golang工程师,北京创锐文化传媒有限公司,18k-25k,成都,2000人以上,5-10年,本科,电子商务,2018-03-12
11,Golang语言开发工程师,北京畅聊天下科技有限公司,15k-30k,北京,150-500人,不限,本科,移动互联网,2018-03-12
12,GO语言研发工程师,北京众享比特科技有限公司,15k-25k,北京,15-50人,3-5年,本科,移动互联网,2018-03-12
13,Go研发工程师,重庆锦玉山河科技有限公司,8k-15k,重庆,少于15人,1-3年,不限,"移动互联网,游戏",2018-03-09
14,高级GO开发工程师,武汉斗鱼网络科技有限公司,15k-25k,北京,2000人以上,1-3年,本科,移动互联网,2018-03-13
0,Go 中级工程师,智线云科技（北京）有限公司,12k-24k,北京,50-150人,1-3年,本科,"移动互联网,数据服务",2018-03-13
1,Golang高级开发,乐惠（北京）科技有限公司,15k-30k,北京,150-500人,3-5年,本科,"移动互联网,电子商务",2018-03-13
2,核心出行PHP/GO开发工程师,北京嘀嘀无限科技发展有限公司,20k-40k,北京,2000人以上,3-5年,本科,移动互联网,2018-03-07
3,高级golang开发工程师,北京首证投资顾问有限公司,20k-35k,北京,500-2000人,5-10年,本科,金融,2018-03-13
4,golang高级工程师,苏州冠辰计算机信息技术有限公司,15k-30k,苏州,15-50人,不限,不限,"信息安全,其他",2018-03-12
5,高级go开发,北京数猎天下科技有限公司,18k-36k,北京,15-50人,3-5年,本科,"数据服务,企业服务",2018-03-13
6,Go 开发工程师,深圳牛日科技有限公司,13k-26k,深圳,15-50人,不限,本科,"移动互联网,电子商务",2018-03-13
7,golang开发工程师（中级）,上海大智慧股份有限公司,15k-20k,上海,500-2000人,3-5年,本科,"移动互联网,金融",2018-03-13
8,软件开发工程师（golang）,四川斐讯信息技术有限公司,17k-30k,上海,2000人以上,3-5年,本科,"信息安全,硬件",2018-03-13
9,GO 开发工程师,成都我来啦网格信息技术有限公司,20k-28k,北京,2000人以上,3-5年,大专,"移动互联网,生活服务",2018-03-01
10,go\golang工程师,趣米（武汉）科技有限公司,13k-25k,武汉,50-150人,1-3年,本科,"游戏,移动互联网",2018-02-25
11,高级golang工程师,北京沃丰时代数据科技有限公司,15k-30k,北京,150-500人,5-10年,本科,其他,2018-03-13
12,golang开发工程师,武汉楚易唯网络科技有限公司,10k-20k,武汉,15-50人,1-3年,本科,"数据服务,移动互联网",2018-03-12
13,GO开发工程师,上海淡红金融科技有限公司,10k-20k,成都,500-2000人,3-5年,大专,金融,2018-03-08
14,golang开发工程师,福州滴咚网络科技有限公司,10k-15k,福州,50-150人,3-5年,本科,移动互联网,2018-03-06
0,Golang高级研发工程师,中企动力科技股份有限公司,18k-35k,北京,2000人以上,3-5年,大专,"电子商务,移动互联网",2018-03-13
1,高级Golang工程师,深圳市明源云采购电子商务有限公司,18k-30k,深圳,2000人以上,3-5年,本科,"移动互联网,企业服务",2018-03-13
2,GOlang工程师,四川迈科创智科技有限公司,10k-20k,成都,15-50人,1-3年,大专,"移动互联网,硬件",2018-03-12
3,Golang开发工程师,上海道索软件有限公司,10k-12k,上海,15-50人,1-3年,本科,"移动互联网,企业服务",2018-03-12
4,go语言开发工程师,杭州溜达网络科技有限公司,15k-30k,杭州,15-50人,5-10年,本科,移动互联网,2018-03-13
5,Go服务器端开发工程师,武汉微派网络科技有限公司,13k-25k,武汉,50-150人,1-3年,本科,社交网络,2018-03-12
6,Golang开发工程师,北京嘀嘀无限科技发展有限公司,20k-40k,北京,2000人以上,3-5年,本科,移动互联网,2018-03-12
7,go/golang开发工程师,Pear Limited,10k-20k,深圳,15-50人,1-3年,不限,"企业服务,硬件",2018-03-12
8,高级Golang开发工程师,蜜柚网络科技（上海）有限公司,25k-50k,上海,150-500人,3-5年,本科,"社交网络,文化娱乐",2018-03-13
9,资深Golang开发工程师,上海优刻得信息科技有限公司,25k-35k,上海,500-2000人,5-10年,本科,"数据服务,企业服务",2018-03-12
10,Golang工程师,北京金山云网络技术有限公司,20k-40k,北京,500-2000人,不限,本科,"移动互联网,数据服务",2018-03-09
11,Golang开发工程师,北京比特大陆科技有限公司,20k-30k,北京,150-500人,3-5年,本科,"移动互联网,硬件",2018-02-28
12,Go,杭州锐傲网络科技有限公司,8k-10k,杭州,15-50人,1-3年,大专,"移动互联网,广告营销",2018-03-12
13,golang,厦门帝恩思科技股份有限公司,7k-14k,厦门,50-150人,不限,大专,"信息安全,其他",2018-03-13
14,高级开发工程师-Python/Java/Go,京东金融,25k-45k,北京,2000人以上,5-10年,本科,金融,2018-03-09
0,高级golang开发工程师,上海基分文化传播有限公司,20k-40k,上海,500-2000人,1-3年,本科,移动互联网,2018-03-13
1,高级Golang开发工程师,上海优刻得信息科技有限公司,25k-35k,上海,500-2000人,5-10年,本科,"数据服务,企业服务",2018-03-12
2,Golang研发工程师,北京东方皆冠科技有限公司,8k-16k,北京,150-500人,不限,本科,移动互联网,2018-03-12
3,Java / Go / Ruby 资深开发工程师,深圳市普尔瀚达科技有限公司,10k-20k,深圳,15-50人,3-5年,本科,"企业服务,金融",2018-03-10
4,高级Golang研发工程师,深圳开黑科技有限公司,15k-30k,深圳,50-150人,1-3年,大专,"移动互联网,文化娱乐",2018-03-12
5,Golang开发,深圳市萌蛋互动网络有限公司,15k-30k,深圳,150-500人,3-5年,本科,游戏,2018-02-24
6,Go/golang/Go语言,北京逍遥天地科技文化有限公司,10k-20k,北京,15-50人,1-3年,大专,游戏,2018-03-13
7,高级Golang开发工程师,深圳市晨北科技有限公司,12k-20k,重庆,150-500人,1-3年,本科,电子商务,2018-03-12
8,Go语言开发工程师,北京彩云时代科技有限公司,10k-20k,北京,50-150人,3-5年,不限,"移动互联网,金融",2018-03-12
9,Golang工程师,中至数据集团股份有限公司,4k-8k,南昌,150-500人,不限,本科,"文化娱乐,广告营销",2018-02-28
10,Golang开发工程师,北京焱融科技有限公司,10k-20k,北京,50-150人,1-3年,本科,企业服务,2018-03-13
11,高级 Go 研发工程师（上海）,上海道客网络科技有限公司,15k-30k,上海,150-500人,3-5年,本科,"企业服务,数据服务",2018-03-13
12,Golang 工程师（北京）,南京蓝鲸人网络科技有限公司,20k-40k,北京,50-150人,1-3年,本科,"移动互联网,社交网络",2018-03-13
13,Golang开发工程师-平台技术(J170525421),北京嘀嘀无限科技发展有限公司,15k-25k,北京,2000人以上,不限,不限,移动互联网,2018-03-08
14,Golang工程师,杭州雅顾科技有限公司,12k-20k,杭州,50-150人,1-3年,本科,"移动互联网,企业服务",2018-03-05
0,Golang云平台/后端开发工程师,北京智云奇点科技有限公司,15k-30k,北京,50-150人,1-3年,本科,硬件,2018-03-13
1,GO/PHP 高级工程师,北京喵斯拉网络科技有限公司,20k-40k,上海,15-50人,3-5年,本科,移动互联网,2018-03-12
2,Go开发工程师,上海游族信息技术有限公司,18k-25k,上海,500-2000人,3-5年,不限,"移动互联网,游戏",2018-03-12
3,golang 研发工程师,北京迅达云成科技有限公司,15k-30k,北京,50-150人,3-5年,本科,数据服务,2018-02-24
4,GO语言开发工程师（三年C语言开发经验）,北明软件有限公司,15k-30k,上海,2000人以上,3-5年,本科,"移动互联网,数据服务",2018-03-13
5,Go 高级开发工程师,深圳市梦之舵信息技术有限公司,15k-25k,深圳,50-150人,3-5年,本科,社交网络,2018-03-12
6,Golang开发工程师,北京首证投资顾问有限公司,20k-40k,北京,500-2000人,3-5年,本科,金融,2018-03-02
7,go研发工程师,百度在线网络技术（北京）有限公司,15k-30k,北京,2000人以上,不限,本科,"移动互联网,数据服务",2018-03-02
8,Golang开发工程师---公共平台(J13255),北京嘀嘀无限科技发展有限公司,25k-50k,北京,2000人以上,3-5年,本科,移动互联网,2018-03-08
9,Golang 高级工程师 / 团队 Leader,咔咔房链（北京）科技有限公司,25k-40k,北京,15-50人,3-5年,大专,"移动互联网,金融",2018-03-07
10,Golang开发工程师（ADX方向）,浙江金科文化产业股份有限公司,9k-15k,广州,150-500人,1-3年,不限,移动互联网,2018-03-12
11,golang开发工程师,网上天虹,13k-26k,深圳,150-500人,5-10年,大专,电子商务,2018-03-12
12,Go工程师,北京新工场投资顾问有限公司,20k-35k,北京,50-150人,1-3年,本科,"移动互联网,金融",2018-03-13
13,go开发高级工程师,北京领主科技有限公司,18K-30K,北京,15-50人,3-5年,本科,"移动互联网,社交网络",2018-03-13
14,golang开发工程师,重庆柏思睿特网络安全技术有限公司,12k-24k,重庆,15-50人,1-3年,不限,"移动互联网,广告营销",2018-03-12
0,Golang开发工程师,广东一一五科技股份有限公司,12k-20k,北京,150-500人,1-3年,大专,移动互联网,2018-03-06
1,golang讲师,北京奥鹏远程教育中心有限公司,16k-32k,北京,50-150人,3-5年,不限,"移动互联网,教育",2018-02-26
2,Golang开发工程师,北京嘀嘀无限科技发展有限公司,15k-30k,北京,2000人以上,1-3年,本科,移动互联网,2018-03-12
3,中级Golang开发工程师,上海优刻得信息科技有限公司,15k-25k,上海,500-2000人,3-5年,本科,"数据服务,企业服务",2018-03-12
4,资深PHP/GO工程师/技术管理,车好多旧机动车经纪(北京)有限公司,25k-50k,北京,2000人以上,5-10年,本科,O2O,2018-03-05
5,Go高级开发工程师,信达悦和资产管理（北京）有限公司,15k-30k,北京,50-150人,3-5年,本科,金融、移动互联网,2018-03-12
6,golang高级研发工程,北京智能管家科技有限公司,25k-45k,北京,150-500人,3-5年,本科,移动互联网,2018-03-12
7,Go语言开发工程师,北京未来之翼科技有限公司,15k-30k,北京,15-50人,3-5年,本科,"移动互联网,金融",2018-03-13
8,golang开发工程师/go语言工程师,北京奇安信科技有限公司,15k-30k,北京,2000人以上,5-10年,不限,"电子商务,企业服务",2018-03-05
9,GO高级开发工程师,上海阔盈网络科技股份有限公司,15k-20k,上海,15-50人,3-5年,本科,移动互联网,2018-03-12
10,Go语言开发工程师,北京云联万维技术有限公司,30k-40k,北京,15-50人,3-5年,不限,"移动互联网,数据服务",2018-03-06
11,GO语言研发工程师,上海弘连网络科技有限公司,9k-18k,上海,50-150人,1-3年,本科,数据服务,2018-03-13
12,GO开发工程师,上海高顿教育培训有限公司,15k-25k,上海,2000人以上,5-10年,本科,教育,2018-03-13
13,go语言开发工程师,成都义幻网络技术有限公司,12k-18k,成都,50-150人,1-3年,本科,"移动互联网,医疗健康",2018-03-13
14,Go开发工程师,山东国威系统集成有限公司,4k-7k,济南,15-50人,1-3年,本科,"电子商务,信息安全",2018-03-06
0,Golang开发工程师-平台技术,北京嘀嘀无限科技发展有限公司,20k-40k,北京,2000人以上,1-3年,本科,移动互联网,2018-03-12
1,Go开发工程师,山东国威系统集成有限公司,4k-7k,济南,15-50人,1-3年,本科,"电子商务,信息安全",2018-03-06
2,golang后端开发工程师,中国平安财产保险股份有限公司,10k-20k,深圳,2000人以上,3-5年,本科,"移动互联网,金融",2018-03-12
3,Go软件工程师,上海初生网络科技有限公司,15k-25k,上海,50-150人,3-5年,本科,"移动互联网,社交网络",2018-03-08
4,GO+Python,北京链上科技有限责任公司,15k-25k,北京,15-50人,3-5年,本科,移动互联网,2018-02-27
5,资深golang开发工程师,上海基分文化传播有限公司,20k-40k,上海,500-2000人,5-10年,不限,移动互联网,2018-03-08
6,Go(Go语言)程序员,山东蚁动网络科技有限公司,5k-10k,济南,15-50人,1-3年,本科,"移动互联网,社交网络",2018-03-12
7,Go高级研发工程师,北京思维造物信息科技有限公司,25k-50k,北京,150-500人,3-5年,本科,"移动互联网,文化娱乐",2018-03-12
8,Go语言工程师,上海游族信息技术有限公司,8k-15k,上海,500-2000人,1-3年,不限,"移动互联网,游戏",2018-03-12
9,Go开发工程师,北京易回眸科技有限公司,6k-10k,北京,15-50人,1-3年,本科,"电子商务,企业服务",2018-03-12
10,Go 语言开发工程师,杭州币钥安全技术有限公司北京分公司,15k-25k,北京,50-150人,3-5年,硕士,移动互联网 数据服务,2018-03-13
11,GO语言工程师（以太坊方向）,北京众享比特科技有限公司,15k-25k,北京,15-50人,3-5年,本科,移动互联网,2018-03-12
12,go语言开发工程师,福州兜乐网络科技有限公司,5k-10k,长沙,50-150人,不限,大专,"移动互联网,游戏",2018-03-06
13,Golang研发工程师,成都乐动信息技术有限公司,10k-14k,成都,150-500人,1-3年,本科,移动互联网,2018-03-13
14,go开发工程师,Centimeter Oy,15k-25k,北京,少于15人,1-3年,本科,"电子商务,文化娱乐",2018-03-11
0,核心出行PHP/GO开发工程师,北京嘀嘀无限科技发展有限公司,20k-40k,北京,2000人以上,3-5年,本科,移动互联网,2018-03-12
1,golang后端开发,中国平安财产保险股份有限公司,15k-25k,深圳,2000人以上,3-5年,本科,"移动互联网,金融",2018-03-08
2,Golang开发工程师,杭州威佩网络科技有限公司,10k-20k,杭州,150-500人,1-3年,本科,"移动互联网,游戏",2018-02-28
3,高级Go开发工程师,上海汇翼信息科技有限公司,18k-35k,上海,150-500人,3-5年,本科,"移动互联网,企业服务",2018-03-13
4,Golang软件研发工程师,厦门亿力吉奥信息科技有限公司,10k-20k,厦门,500-2000人,3-5年,本科,"移动互联网,信息安全",2018-03-11
5,Go 资深工程师,北京智者天下科技有限公司,25k-45k,北京,500-2000人,3-5年,本科,"移动互联网,社交网络",2018-03-10
6,长连接服务开发（golang方向）,上海聚力传媒技术有限公司,15k-30k,上海,500-2000人,1-3年,本科,文化娱乐,2018-03-12
7,Go研发工程师,北京世纪好未来教育科技有限公司,15k-30k,北京,2000人以上,3-5年,本科,"移动互联网,教育",2018-02-26
8,Go 工程师,快乐迭代（北京）网络科技有限公司,15k-30k,北京,15-50人,不限,本科,"移动互联网,社交网络",2018-03-12
9,golang工程师,天津益阳煜赢网络科技有限公司,20k-40k,北京,50-150人,不限,本科,金融,2018-03-12
10,Go 语言开发工程师,北京美餐巧达科技有限公司,15k-30k,北京,500-2000人,不限,本科,电子商务,2018-03-12
11,Go高级开发工程师,车好多旧机动车经纪(北京)有限公司,25k-45k,北京,2000人以上,5-10年,本科,O2O,2018-03-12
12,GO语言服务器端开发工程师,腾讯科技(深圳)有限公司,15k-30k,深圳,2000人以上,3-5年,本科,"移动互联网 ,游戏",2018-03-13
13,Golang开发工程师,上海益政网络科技发展有限公司,8k-10k,长沙,50-150人,1-3年,大专,"移动互联网,数据服务",2018-03-06
14,Go 研发工程师,上海共链信息科技有限公司,12K-24K,上海,少于15人,3-5年,本科,"移动互联网,金融",2018-03-13
0,Golang开发工程师-平台技术(J170525466),北京嘀嘀无限科技发展有限公司,15k-25k,北京,2000人以上,不限,不限,移动互联网,2018-03-08
1,初级Golang开发工程师,上海优刻得信息科技有限公司,15k-25k,上海,500-2000人,1-3年,本科,"数据服务,企业服务",2018-03-12
2,Golang开发,上海基分文化传播有限公司,20k-40k,北京,500-2000人,3-5年,本科,移动互联网,2018-03-05
3,Go语言开发工程师,奥琦玮信息科技（北京）有限公司,25k-30k,北京,150-500人,5-10年,本科,"移动互联网,O2O",2018-03-13
4,Go开发／区块链开发,北京乐酷达网络科技有限公司,20k-40k,北京,150-500人,3-5年,本科,"移动互联网,金融",2018-03-12
5,Golang 讲师,北京奥鹏远程教育中心有限公司,20k-35k,北京,50-150人,3-5年,大专,"移动互联网,教育",2018-03-02
6,golang研发工程师,北京十二栋文化传播有限公司,15k-25k,北京,50-150人,3-5年,本科,"文化娱乐,移动互联网",2018-03-12
7,go语言开发工程师,北京缔联科技有限公司,12k-20k,北京,15-50人,1-3年,本科,企业服务,2018-02-27
8,Golang开发工程师,深圳市掌中创新科技有限公司,20k-30k,深圳,50-150人,3-5年,本科,"移动互联网,O2O",2018-03-12
9,GO开发工程师,新浪网技术（中国）有限公司,15k-30k,北京,2000人以上,1-3年,本科,文化娱乐,2018-03-02
10,Golang工程师-商业化-（北京）,厦门美图之家科技有限公司,18k-36k,北京,500-2000人,不限,本科,"移动互联网,硬件",2018-03-07
11,Go 语言研发工程师,深圳前海佛罗米科技有限公司,16k-30k,深圳,150-500人,不限,不限,"社交网络,金融",2018-03-13
12,基础平台开发工程师C/Go/Python/Java,阿里云计算有限公司,20k-40k,杭州,2000人以上,不限,本科,"电子商务,企业服务",2018-03-06
13,Golang高级工程师,上海守易信息科技有限公司,15k-20k,上海,15-50人,1-3年,不限,"移动互联网,电子商务",2018-02-28
14,GO开发工程师,深圳市东方博雅科技有限公司,20k-40k,深圳,500-2000人,3-5年,本科,"移动互联网,游戏",2018-02-24
0,高级Golang开发工程师,北京嘀嘀无限科技发展有限公司,20k-40k,北京,2000人以上,3-5年,本科,移动互联网,2018-03-13
1,Golang研发工程师,西安新玛互动传媒股份有限公司,10K-20K,西安,150-500人,1-3年,本科,"移动互联网,医疗健康",2018-02-24
2,Golang开发工程师,北京奇安信科技有限公司,15k-30k,上海,2000人以上,3-5年,本科,"电子商务,企业服务",2018-03-06
3,GO语言开发工程师,北京全民快乐科技有限公司,15k-25k,北京,50-150人,1-3年,本科,"移动互联网,社交网络",2018-03-05
4,[Go/Php/Js小程序]项目培训实习生,广东远景信息科技有限公司,1k-2k,广州,50-150人,不限,大专,移动互联网,2018-03-13
5,golang高级开发工程师,北京久康国际健康管理股份有限公司,20k-40k,北京,50-150人,3-5年,本科,"医疗健康,移动互联网",2018-03-09
6,Go语言开发工程师,深圳聚领威锋科技股份有限公司,8k-13k,深圳,150-500人,1-3年,本科,移动互联网,2018-03-12
7,golang开发工程师,上海微阵科技有限公司,10K-20K,郑州,150-500人,不限,不限,"移动互联网,电子商务",2018-03-06
8,golang 软件工程师,深圳市金智软件有限公司,15k-25k,深圳,50-150人,3-5年,大专,"企业服务,金融",2018-03-09
9,高级开发工程师-Python/Java/Go,京东金融,25k-45k,杭州,2000人以上,5-10年,本科,金融,2018-03-09
10,基础平台开发工程师C/Go/Python/Java,阿里云计算有限公司,20k-40k,北京,2000人以上,不限,本科,"电子商务,企业服务",2018-03-06
11,【CyberMiles】GO高级开发工程师,北京第三石科技发展有限公司,18k-36k,北京,50-150人,1-3年,本科,"移动互联网,电子商务",2018-03-13
12,Golang开发工程师,杭州客牛科技有限公司,10k-20k,杭州,15-50人,1-3年,本科,"企业服务,移动互联网",2018-03-12
13,golang服务端开发,苏州锦佰安信息技术有限公司,13k-20k,苏州,15-50人,3-5年,本科,信息安全,2018-03-12
14,Golang开发工程师,北京侯斯特网络科技有限公司,6k-12k,北京,15-50人,不限,不限,"移动互联网,广告营销",2018-03-09
0,高级/资深Golang开发工程师,北京嘀嘀无限科技发展有限公司,20k-40k,北京,2000人以上,3-5年,本科,移动互联网,2018-03-07
1,Go语言开发工程师,上海青声网络科技有限公司,18k-25k,杭州,150-500人,1-3年,本科,"移动互联网,文化娱乐",2018-03-13
2,go语言开发工程师,智本时代（北京）科技有限公司,15k-30k,北京,15-50人,1-3年,本科,"企业服务,数据服务",2018-02-25
3,Golang 开发工程师,北京英鑫财务顾问有限公司,8k-16k,北京,15-50人,1-3年,大专,企业服务,2018-03-08
4,golang后端工程师,有米科技股份有限公司,15k-25k,广州,500-2000人,不限,本科,"移动互联网,广告营销",2018-03-13
5,golang技术专家,支付宝(杭州)信息技术有限公司,20k-40k,北京,2000人以上,1-3年,大专,"金融,移动互联网",2018-03-05
6,Golang工程师,成都浮游知了科技有限公司,7k-12k,成都,15-50人,1-3年,本科,"移动互联网,社交网络",2018-03-13
7,Go语言开发工程师,北京江湖欢娱软件有限公司,10k-20k,北京,15-50人,1-3年,本科,"移动互联网,电子商务",2018-03-13
8,软件开发工程师go语言方向,杭州浮冬数据科技有限公司,15k-25k,杭州,15-50人,3-5年,本科,移动互联网,2018-03-13
9,Golang工程师,高升控股股份有限公司,15k-25k,上海,150-500人,不限,本科,"企业服务,数据服务",2018-03-12
10,Java / Golang 工程师,连尚（北京）网络科技有限公司,15k-30k,上海,500-2000人,3-5年,本科,"移动互联网,生活服务",2018-03-05
11,高级Golang研发工程师,上海晓信信息科技有限公司,20k-25k,上海,150-500人,3-5年,本科,"移动互联网,教育",2018-02-26
12,Linux C/C++/go programmer,誇克鏈科技有限公司,20k-35k,深圳,50-150人,5-10年,本科,移动互联网、电子商务,2018-03-13
13,GO语言开发工程师,上海合阔信息技术有限公司,12k-24k,上海,15-50人,1-3年,不限,"企业服务,移动互联网",2018-03-13
14,服务端开发（golang ）,北京奇安信科技有限公司,15k-25k,北京,2000人以上,1-3年,本科,"电子商务,企业服务",2018-03-13
0,大数据平台-golang开发专家(J170915005),北京嘀嘀无限科技发展有限公司,25k-50k,杭州,2000人以上,3-5年,本科,移动互联网,2018-03-12
1,GO语言开发工程师,上海合阔信息技术有限公司,12k-24k,上海,15-50人,1-3年,不限,"企业服务,移动互联网",2018-03-13
2,服务端开发（golang ）,北京奇安信科技有限公司,15k-25k,北京,2000人以上,1-3年,本科,"电子商务,企业服务",2018-03-13
3,GO语言开发工程师（郑州）,郑州信大捷安信息技术股份有限公司,8k-15k,郑州,500-2000人,5-10年,本科,"移动互联网,信息安全",2018-03-10
4,Go语言开发工程师,上海青声网络科技有限公司,18k-25k,上海,150-500人,1-3年,本科,"移动互联网,文化娱乐",2018-03-13
5,高级Golang开发工程师-SH415-41507,上海点融信息科技有限责任公司,20k-40k,上海,500-2000人,3-5年,本科,金融,2018-03-13
6,GoLang 开发工程师,上海讯联数据服务有限公司,8k-15k,上海,50-150人,1-3年,本科,金融,2018-03-13
7,golang/c/java系统研发工程师,微梦创科网络科技（中国）有限公司,20k-40k,北京,2000人以上,不限,本科,移动互联网,2018-03-02
8,Golang开发工程师,北京炫果壳信息技术股份有限公司,15k-30k,北京,150-500人,1-3年,本科,文化娱乐,2018-03-08
9,Go语言开发主程序,上海游族信息技术有限公司,16k-30k,上海,500-2000人,5-10年,本科,"移动互联网,游戏",2018-03-12
10,Golang工程师,成都小时代科技有限公司,10k-15k,成都,15-50人,1-3年,本科,"移动互联网,金融",2018-03-12
11,高级Go开发工程师,芋头科技（杭州）有限公司,15k-25k,杭州,150-500人,3-5年,本科,"电子商务,移动互联网",2018-03-01
12,GO后台工程师,深圳市华阅文化传媒有限公司,15k-25k,深圳,50-150人,3-5年,本科,移动互联网,2018-03-12
13,Go语言开发,杭州百趣科技有限公司,10k-15k,杭州,50-150人,1-3年,本科,游戏,2018-03-09
14,后端开发/Golang,杭州浮冬数据科技有限公司,15K-25K,杭州,15-50人,3-5年,本科,移动互联网,2018-03-09
0,Go(Golang)研发工程师,北京西米科技有限公司,18k-36k,北京,少于15人,1-3年,本科,"移动互联网,硬件",2018-03-12
1,golang开发工程师,成都云创一指网络科技有限公司,8k-15k,成都,150-500人,1-3年,大专,移动互联网,2018-03-12
2,GO 语言开发工程师,北明软件有限公司,7k-14k,上海,2000人以上,1-3年,本科,"移动互联网,数据服务",2018-03-13
3,账号支付-Go资深开发工程师,深圳市迅雷网络技术有限公司,20k-40k,深圳,500-2000人,3-5年,本科,移动互联网,2018-03-09
4,PHP/Golang 开发工程师,北京奇安信科技有限公司,15k-30k,北京,2000人以上,3-5年,不限,"电子商务,企业服务",2018-03-05
5,go语言开发工程师,深圳市脚印数据科技有限公司,15k-20k,深圳,15-50人,3-5年,本科,"移动互联网,数据服务",2018-03-13
6,Golang中高级工程师,北京与你科技有限公司,20k-40k,北京,15-50人,3-5年,本科,"社交网络,游戏",2018-03-13
7,敏捷开发小组Leader（Golang）,深圳市明源云客电子商务有限公司,18k-30k,深圳,2000人以上,3-5年,本科,"移动互联网,企业服务",2018-03-13
8,Go开发，或Python，C,广州智品移动技术有限公司,8k-15k,广州,50-150人,不限,本科,"移动互联网,电子商务",2018-03-13
9,Go研发工程师,蛮蛮天下（北京）网络科技有限公司,15k-20k,广州,50-150人,1-3年,本科,移动互联网,2018-03-12
10,Golang资深工程师,北京纯简科技有限公司,25K-40K,北京,15-50人,3-5年,本科,移动互联网,2018-03-05
11,高级Golang开发工程师,上海爱可生信息技术股份有限公司,15k-30k,上海,150-500人,3-5年,本科,数据服务,2018-03-12
12,Golang开发工程师,上海优雅广告有限公司,25k-35k,上海,50-150人,1-3年,本科,"数据服务,广告营销",2018-03-08
13,GO开发工程师,上海聊聊网络科技有限公司,20k-30k,上海,50-150人,不限,本科,"移动互联网,社交网络",2018-03-13
14,Linux C/C++/Go后台开发工程师（深圳）,腾讯科技(深圳)有限公司,16k-32k,深圳,2000人以上,1-3年,本科,"移动互联网 ,游戏",2018-03-11
0,GO开发工程师,上海聊聊网络科技有限公司,20k-30k,上海,50-150人,不限,本科,"移动互联网,社交网络",2018-03-13
1,Linux C/C++/Go后台开发工程师（深圳）,腾讯科技(深圳)有限公司,16k-32k,深圳,2000人以上,1-3年,本科,"移动互联网 ,游戏",2018-03-11
2,Go语言工程师,广西柳州桂金汇网络科技有限责任公司,8k-13k,柳州,少于15人,不限,大专,金融,2018-03-02
3,高级后端研发工程师（Go）,北京旷视科技有限公司,25k-30k,北京,500-2000人,3-5年,本科,"移动互联网,硬件",2018-03-13
4,go语言开发工程师,钧云（上海）网络科技有限公司,10k-20k,北京,50-150人,3-5年,本科,移动互联网,2018-03-12
5,Golang开发工程师-小米视频,北京小米科技有限责任公司,20k-35k,北京,2000人以上,3-5年,本科,移动互联网,2018-03-13
6,Go服务端开发工程师,深圳市新华云帆科技有限公司,15k-25k,深圳,150-500人,3-5年,大专,数据服务,2018-03-13
7,golang开发工程师,上海传英信息技术有限公司,18k-36k,上海,500-2000人,5-10年,本科,"移动互联网,硬件",2018-02-27
8,GO后台开发工程师,深圳小步网络科技有限公司,13k-25k,深圳,15-50人,1-3年,本科,移动互联网,2018-03-12
9,Golang开发工程师,上海心灵伙伴云计算信息技术有限公司,15k-30k,上海,150-500人,5-10年,本科,教育,2018-03-08
10,高级软件工程师（底层/算法/golang）,北京网录科技有限公司,25k-50k,北京,50-150人,5-10年,本科,"金融,数据服务",2018-03-07
11,GO开发工程师,苏州耐思捷智慧信息服务有限公司,8k-15k,苏州,15-50人,3-5年,本科,"数据服务,移动互联网",2018-03-01
12,Golang开发工程师-服务端,广州市梦享网络技术有限公司,13k-25k,深圳,50-150人,3-5年,大专,"移动互联网,广告营销",2018-03-07
13,Golang 研发工程师,深圳市华海同创科技有限公司,10k-20k,深圳,15-50人,1-3年,本科,移动互联网,2018-03-05
14,golang开发工程师,深圳市优伴教育科技有限公司,8k-16k,深圳,15-50人,1-3年,大专,"移动互联网,教育",2018-03-12
0,研发工程师-Golang/Python,致美生活（北京）科技有限公司,10k-20k,北京,50-150人,1-3年,本科,"电子商务,生活服务",2018-03-12
1,Go语言开发工程师,深圳云帆加速科技有限公司,15k-20k,深圳,50-150人,3-5年,本科,"移动互联网,数据服务",2018-03-12
2,PHP/lua/go高级开发工程师,北京太合音乐文化发展有限公司,15k-30k,北京,500-2000人,3-5年,不限,移动互联网,2018-03-12
