,positionName,companyFullName,salary,city,companySize,workYear,education,industryField,formatCreateTime
11,Python开发工程师,彩讯科技股份有限公司,7k-11k,广州,500-2000人,3-5年,大专,"移动互联网,生活服务",2018-03-13
12,Python开发岗,试金石信用服务有限公司,10k-20k,深圳,50-150人,1-3年,本科,"数据服务,移动互联网",2018-03-13
13,Python开发工程师,网信集团有限公司,8k-16k,成都,2000人以上,3-5年,本科,"移动互联网,金融",2018-03-13
14,python开发工程师,北京奇安信科技有限公司,10k-20k,北京,2000人以上,1-3年,本科,"电子商务,企业服务",2018-03-12
0,高级python开发工程师,深圳市博奥特科技有限公司,15k-25k,深圳,150-500人,3-5年,大专,"移动互联网,金融",2018-03-13
1,Python开发师,上海众言网络科技有限公司,12k-24k,上海,150-500人,3-5年,本科,移动互联网,2018-03-12
2,Python开发工程师,上海华瑞银行股份有限公司,20k-40k,上海,150-500人,3-5年,本科,金融,2018-03-05
3,Python高级开发工程师,北京爱狄特信息科技有限公司,15k-30k,北京,150-500人,5-10年,本科,"数据服务,其他",2018-03-13
4,高级Python开发工程师,上海优刻得信息科技有限公司,25k-35k,上海,500-2000人,5-10年,本科,"数据服务,企业服务",2018-03-12
5,Python工程师,凡普金科企业发展（上海）有限公司,25k-35k,北京,2000人以上,3-5年,本科,金融,2018-03-09
6,python工程师,上海拍拍贷金融信息服务有限公司,12k-24k,上海,2000人以上,3-5年,本科,金融,2018-03-09
7,python工程师,北京南天软件有限公司,5k-10k,北京,500-2000人,1-3年,本科,金融,2018-03-06
8,Python开发工程师,北京影谱科技股份有限公司,15k-25k,北京,50-150人,3-5年,本科,"文化娱乐,广告营销",2018-03-01
9,python开发工程师(深圳),深圳码隆科技有限公司,20k-40k,深圳,50-150人,1-3年,本科,移动互联网,2018-03-13
10,高级python研发工程师,成都路行通信息技术有限公司,15k-20k,成都,500-2000人,5-10年,本科,"移动互联网,生活服务",2018-03-13
11,python高级研发,上海唯链信息科技有限公司,20k-35k,上海,50-150人,3-5年,大专,"移动互联网,信息安全",2018-03-13
12,高级Python,人人行科技有限公司,25k-35k,北京,2000人以上,3-5年,本科,"移动互联网,金融",2018-03-12
13,python开发工程师,上海坤亿信息技术有限公司,14K-20K,上海,50-150人,5-10年,本科,"电子商务,企业服务",2018-02-26
14,资深Python工程师,永杨安风（北京）科技有限公司,35k-45k,北京,50-150人,3-5年,本科,移动互联网,2018-03-13
0,Python资深开发,上海众言网络科技有限公司,12k-24k,上海,150-500人,3-5年,本科,移动互联网,2018-03-12
1,python工程师,南京贝优教育科技有限公司,15k-25k,南京,15-50人,3-5年,不限,"移动互联网,教育",2018-03-12
2,python中级开发工程师,北京中铁信科技有限公司,15k-30k,北京,50-150人,1-3年,本科,其他,2018-03-12
3,高级Python工程师,北京爱特曼科技有限公司,20k-40k,北京,15-50人,3-5年,本科,"移动互联网,数据服务",2018-03-12
4,中高级python开发工程师,深圳市博奥特科技有限公司,15k-30k,深圳,150-500人,3-5年,大专,"移动互联网,金融",2018-03-13
5,高级Python开发,上海亦存网络科技有限公司,20k-40k,上海,50-150人,3-5年,本科,"企业服务,数据服务",2018-03-13
6,python工程师,上海海万信息科技股份有限公司,8k-15k,上海,500-2000人,1-3年,大专,"移动互联网,金融",2018-03-13
7,Python开发工程师,北京撞见旅行国际旅行社有限公司,15k-30k,北京,15-50人,5-10年,本科,"企业服务,旅游",2018-03-12
8,高级Python开发工程师,深圳开黑科技有限公司,16k-30k,深圳,50-150人,5-10年,本科,"移动互联网,文化娱乐",2018-03-12
9,资深Python研发工程师,苏州睿小麟教育科技有限公司,15k-25k,苏州,少于15人,3-5年,本科,"移动互联网,教育",2018-03-12
10,Python 工程师,上海果雪信息科技有限公司,15k-30k,上海,50-150人,3-5年,本科,移动互联网,2018-03-07
11,Python工程师J10008,北京腾云天下科技有限公司,20k-30k,北京,500-2000人,不限,本科,移动互联网,2018-03-05
12,高级python开发工程师,会找房（北京）网络技术有限公司,15k-30k,北京,150-500人,3-5年,本科,移动互联网、金融,2018-03-13
13,Python工程师,上海米闲企业管理合伙企业(有限合伙),10k-20k,上海,15-50人,1-3年,本科,"移动互联网,企业服务",2018-03-12
14,python开发工程师,北京猎户星空科技有限公司,15k-30k,北京,150-500人,不限,本科,"移动互联网,硬件",2018-03-13
0,高级Python开发,上海众言网络科技有限公司,12k-24k,上海,150-500人,3-5年,大专,移动互联网,2018-03-12
1,高级python开发工程师,车好多旧机动车经纪(北京)有限公司,20k-40k,北京,2000人以上,3-5年,本科,O2O,2018-03-13
2,Python开发工程师,北京全品文教科技股份有限公司,15k-30k,北京,500-2000人,3-5年,本科,"O2O,教育",2018-03-13
3,Python 开发工程师,昊盈信息技术（成都）有限公司,8k-15k,成都,150-500人,3-5年,大专,"移动互联网,游戏",2018-03-12
4,资深Python开发工程师,上海优刻得信息科技有限公司,25k-35k,上海,500-2000人,5-10年,本科,"数据服务,企业服务",2018-03-12
5,Python开发工程师（深圳公司）,武汉烧麦财播科技有限公司,18k-25k,深圳,50-150人,3-5年,本科,"移动互联网,金融",2018-03-12
6,python软件开发工程师,深圳市博悦科创科技有限公司,10k-13k,深圳,500-2000人,1-3年,大专,移动互联网,2018-03-12
7,python研发工程师,上海帝联信息科技股份有限公司,6k-11k,南通,500-2000人,1-3年,本科,移动互联网,2018-03-09
8,Python开发工程师,郑州创恒实业有限公司,5k-10k,郑州,150-500人,1-3年,大专,移动互联网,2018-03-07
9,python服务的研发工程师,成都延信科技有限公司,8K-12K,长沙,50-150人,不限,不限,移动互联网,2018-03-13
10,Python开发工程师,北京我爱出行科技服务有限公司,15k-20k,北京,500-2000人,3-5年,本科,"旅游,电子商务",2018-03-13
11,高级Python开发工程师,深圳市明源云采购电子商务有限公司,16k-22k,深圳,2000人以上,3-5年,本科,"移动互联网,企业服务",2018-03-13
12,Python开发工程师,上海创远教育科技有限公司,12k-20k,上海,50-150人,1-3年,不限,教育,2018-03-13
13,Python研发工程师,京东金融,25k-50k,北京,2000人以上,5-10年,本科,金融,2018-03-09
14,Python开发工程师,广州龙骐贸易有限公司,10k-15k,广州,15-50人,不限,不限,电子商务,2018-03-02
0,Python开发工程师,广州龙骐贸易有限公司,10k-15k,广州,15-50人,不限,不限,电子商务,2018-03-02
1,Python开发工程师,医渡云（北京）技术有限公司,18k-35k,北京,150-500人,1-3年,本科,"O2O,医疗健康",2018-03-01
2,高德-python开发高级工程师,高德软件有限公司,18k-36k,北京,2000人以上,3-5年,本科,移动互联网,2018-02-26
3,Python软件开发工程师,广州玖维信息科技有限公司,3k-5k,广州,150-500人,1年以下,大专,"移动互联网,数据服务",2018-03-13
4,高级研发工程师（Python）,上海久耶供应链管理有限公司,10k-15k,西安,500-2000人,3-5年,本科,"电子商务,数据服务",2018-03-13
5,Python中级工程师,智线云科技（北京）有限公司,12k-24k,北京,50-150人,1-3年,本科,"移动互联网,数据服务",2018-03-13
6,python开发工程师,通联数据股份公司,15k-30k,上海,150-500人,1-3年,本科,金融,2018-03-12
7,Python开发工程师,北京复华卓越商业管理有限公司,15k-30k,北京,2000人以上,5-10年,大专,"电子商务,O2O",2018-03-09
8,Python研发工程师,北京优虎商务服务有限公司,15k-30k,北京,150-500人,不限,本科,"移动互联网,金融",2018-03-05
9,高级Python工程师-赴MMAIS,上海微创软件股份有限公司北京分公司,10k-15k,北京,2000人以上,3-5年,本科,"移动互联网,电子商务",2018-03-13
10,高级Python研发工程师,北京格上添富科技发展有限公司,20k-35k,北京,150-500人,5-10年,本科,"移动互联网,金融",2018-03-13
11,高级python开发工程师,深圳市环球易购电子商务有限公司,12k-20k,深圳,2000人以上,3-5年,大专,电子商务,2018-03-13
12,python工程师,杭州一知智能科技有限公司,8K-15K,杭州,15-50人,1-3年,本科,"移动互联网,数据服务",2018-03-12
13,Python开发工程师,北京缔联科技有限公司,10k-20k,北京,15-50人,3-5年,本科,企业服务,2018-03-07
14,Python开发,上海果雪信息科技有限公司,15k-25k,上海,50-150人,3-5年,本科,移动互联网,2018-03-07
0,高级Python工程师,上海微创软件股份有限公司北京分公司,10k-15k,北京,2000人以上,3-5年,本科,"移动互联网,电子商务",2018-03-13
1,Python研发工程师,永杨安风（北京）科技有限公司,15k-25k,北京,50-150人,1-3年,本科,移动互联网,2018-03-13
2,Python开发工程师,北京高域海汇科技有限公司,15K-25K,北京,50-150人,1-3年,本科,移动互联网,2018-03-05
3,Python 中级工程师,智线云科技（北京）有限公司,8k-15k,廊坊,50-150人,1-3年,本科,"移动互联网,数据服务",2018-03-13
4,Python开发工程师,上海海万信息科技股份有限公司,9k-16k,深圳,500-2000人,1-3年,大专,"移动互联网,金融",2018-03-13
5,Python,人人行科技有限公司,15k-25k,北京,2000人以上,1-3年,本科,"移动互联网,金融",2018-03-12
6,Python开发工程师,北京优趣天下信息技术有限公司,4k-8k,南宁,15-50人,1-3年,本科,移动互联网,2018-03-06
7,资深Python开发工程师,飞维美地信息技术（北京）有限公司,24k-32k,北京,500-2000人,3-5年,本科,"企业服务,数据服务",2018-03-13
8,Python开发工程师(云栖小镇),武汉佰钧成技术有限责任公司,10k-18k,杭州,2000人以上,1-3年,本科,移动互联网,2018-03-13
9,Python资深开发工程师,北京京东世纪贸易有限公司,18k-36k,上海,2000人以上,5-10年,本科,"电子商务,数据服务",2018-03-13
10,高级python工程师,上海竞界科技有限公司,20K-30K,上海,50-150人,3-5年,本科,"移动互联网,旅游",2018-03-12
11,python工程师,上海拍拍贷金融信息服务有限公司,12k-24k,上海,2000人以上,3-5年,本科,金融,2018-03-09
12,Python 资深开发,北京友缘在线网络科技股份有限公司,20k-30k,北京,150-500人,5-10年,本科,"移动互联网,社交网络",2018-03-13
13,Python开发工程师,杭州沃趣科技股份有限公司,11k-22k,杭州,50-150人,3-5年,本科,"企业服务,数据服务",2018-03-12
14,高级python工程师,北京字节跳动科技有限公司,25k-40k,北京,2000人以上,3-5年,本科,"移动互联网,数据服务",2018-03-12
0,中级Python开发工程师,上海优刻得信息科技有限公司,15k-25k,上海,500-2000人,3-5年,本科,"数据服务,企业服务",2018-03-12
1,python开发高级工程师,联想（北京）有限公司,18k-35k,北京,2000人以上,3-5年,本科,"移动互联网,数据服务",2018-03-08
2,python高级后端工程师,北京旷视科技有限公司,25k-50k,北京,500-2000人,5-10年,本科,"移动互联网,硬件",2018-03-13
3,Python量化工程师,浮石（上海）投资管理有限公司,20k-40k,上海,150-500人,3-5年,本科,金融,2018-03-12
4,Python开发,上海江村市隐智能科技有限公司,10k-15k,上海,50-150人,1-3年,本科,"移动互联网,企业服务",2018-03-12
5,python开发工程师,昆明俊云科技有限公司,12k-15k,成都,50-150人,3-5年,本科,"移动互联网,硬件",2018-03-12
6,Python高级开发工程师,北京爱唯光石信息技术有限公司,15k-25k,南京,15-50人,3-5年,本科,"移动互联网,企业服务",2018-03-13
7,Python开发工程师,北京字节跳动科技有限公司,20k-35k,北京,2000人以上,1-3年,本科,"移动互联网,数据服务",2018-03-13
8,python高级开发工程师,广州经传多赢投资咨询有限公司,10k-20k,广州,2000人以上,1-3年,不限,"移动互联网,金融",2018-03-12
9,python软件工程师,杭州健培科技有限公司,10K-15K,杭州,150-500人,1-3年,不限,"移动互联网,医疗健康",2018-02-27
10,Python开发工程师,上海基分文化传播有限公司,20k-35k,上海,500-2000人,3-5年,大专,移动互联网,2018-02-27
11,Python开发工程师,深圳布谷鸟信息科技有限公司,10k-20k,深圳,500-2000人,3-5年,本科,"电子商务,移动互联网",2018-02-26
12,存储应用开发工程师-Java/GO/Python,星辰天合（北京）数据科技有限公司,18k-35k,北京,150-500人,3-5年,本科,企业服务,2018-03-13
13,python程序员,福建国脉生物科技有限公司,6k-12k,泉州,50-150人,1-3年,大专,医疗健康,2018-03-12
14,python开发工程师,武汉安天信息技术有限责任公司,7k-13k,武汉,150-500人,1-3年,本科,移动互联网,2018-03-07
0,高级Python后端工程师,北京旷视科技有限公司,20k-35k,北京,500-2000人,3-5年,本科,"移动互联网,硬件",2018-03-12
1,高级Python开发工程师,郑州创恒实业有限公司,7k-10k,郑州,150-500人,1-3年,大专,移动互联网,2018-03-07
2,python 开发工程师,北京奇安信科技有限公司,15k-30k,北京,2000人以上,3-5年,不限,"电子商务,企业服务",2018-03-05
3,高级研发 Python,上海店达信息技术有限公司,20k-25k,上海,500-2000人,3-5年,大专,"电子商务,O2O",2018-03-13
4,高级Python开发工程师,上海阿牛信息科技有限公司,15k-22k,上海,150-500人,3-5年,本科,"金融,移动互联网",2018-03-13
5,python工程师,浙江力太科技有限公司,15k-30k,武汉,150-500人,3-5年,本科,"移动互联网,其他",2018-03-13
6,瓜子二手车-Python高级开发工程师,车好多旧机动车经纪(北京)有限公司,20k-35k,北京,2000人以上,3-5年,本科,O2O,2018-03-12
7,Python工程师（运维平台）,广东欧珀移动通信有限公司,15k-30k,深圳,2000人以上,3-5年,本科,移动互联网,2018-03-11
8,Python高级工程师,新智超脑科技有限公司,15k-25k,北京,500-2000人,3-5年,本科,"数据服务,电子商务",2018-03-06
9,高级Python开发工程师,北京字节跳动科技有限公司,25k-40k,北京,2000人以上,3-5年,本科,"移动互联网,数据服务",2018-03-13
10,Python,京东商城-技术研发体系-大数据部,30k-50k,北京,2000人以上,5-10年,本科,电子商务,2018-03-12
11,Python,成都好房通科技股份有限公司,4k-7k,成都,150-500人,1-3年,大专,电子商务,2018-02-24
12,Python开发实习生,广州机智云物联网科技有限公司,2k-4k,广州,150-500人,不限,本科,"移动互联网,硬件",2018-03-13
13,自动化测试工程师-Python,宜高美信息服务（成都）有限公司,10k-20k,成都,150-500人,5-10年,本科,"数据服务,其他",2018-03-13
14,Python,程创（北京）科技有限公司,15k-20k,北京,少于15人,1-3年,本科,"金融,企业服务",2018-03-08
0,高级Python开发工程师,北京字节跳动科技有限公司,25k-40k,北京,2000人以上,3-5年,本科,"移动互联网,数据服务",2018-03-13
1,Python后端工程师,深圳市客路网络科技有限公司,13k-25k,深圳,150-500人,1-3年,本科,"移动互联网,旅游",2018-03-13
2,python开发工程师,深圳呗佬智能有限公司,15k-30k,深圳,15-50人,3-5年,大专,移动互联网,2018-03-13
3,Python,深圳华强聚丰电子科技有限公司,8k-12k,深圳,150-500人,1-3年,大专,"移动互联网,电子商务",2018-03-13
4,Python开发专家,北京奇安信科技有限公司,20k-35k,北京,2000人以上,5-10年,本科,"电子商务,企业服务",2018-03-12
5,Python 中级研发工程师,北京中铁信科技有限公司,15k-30k,北京,50-150人,3-5年,本科,其他,2018-03-10
6,Python开发工程师,武汉佰钧成技术有限责任公司,11K-22K,杭州,2000人以上,1-3年,大专,移动互联网,2018-03-07
7,高级python开发工程师,深圳市博奥特科技有限公司,13k-25k,深圳,150-500人,5-10年,大专,"移动互联网,金融",2018-03-13
8,Python开发工程师,广州弘度信息科技有限公司,15k-20k,广州,50-150人,3-5年,本科,移动互联网,2018-03-13
9,python研发工程师,北京艾唯博瑞科技有限公司,15k-25k,北京,15-50人,3-5年,本科,"移动互联网,企业服务",2018-03-12
10,python软件工程师助理/python程序员+双,南京网燃网络科技有限公司,4k-6k,苏州,少于15人,不限,大专,"移动互联网,游戏",2018-03-12
11,Python交易开发工程师,深圳市盖威科技有限公司,14k-20k,深圳,150-500人,3-5年,本科,金融,2018-03-13
12,百度大搜索_PHP/Python研发工程师,百度在线网络技术（北京）有限公司,15k-30k,北京,2000人以上,1-3年,本科,"移动互联网,数据服务",2018-03-13
13,高级Python开发工程师,北京智融时代科技有限公司,20k-40k,北京,150-500人,3-5年,本科,金融,2018-03-09
14,高级Python开发工程师,北京乐信圣文科技有限责任公司,20k-40k,北京,50-150人,3-5年,本科,移动互联网,2018-03-13
0,高级Python开发工程师,北京智融时代科技有限公司,20k-40k,北京,150-500人,3-5年,本科,金融,2018-03-09
1,高级Python开发工程师,北京乐信圣文科技有限责任公司,20k-40k,北京,50-150人,3-5年,本科,移动互联网,2018-03-13
2,Python工程师,深圳市大疆创新科技有限公司,15k-30k,深圳,2000人以上,不限,本科,"移动互联网,硬件",2018-03-13
3,Python开发工程师,上海道客网络科技有限公司,20k-40k,上海,150-500人,3-5年,本科,"企业服务,数据服务",2018-03-13
4,Python,深圳花果山科技有限公司,5k-8k,深圳,150-500人,1-3年,本科,电子商务,2018-03-13
5,初级Python开发工程师,上海优刻得信息科技有限公司,15k-25k,上海,500-2000人,1-3年,本科,"数据服务,企业服务",2018-03-12
6,Python高级开发工程师,成都市肆零肆网络科技有限公司,10k-15k,成都,15-50人,3-5年,本科,"信息安全,数据服务",2018-03-12
7,Python开发工程师,北京数衍科技有限公司,20k-40k,北京,150-500人,3-5年,本科,"移动互联网,O2O",2018-02-23
8,高级Python工程师/面向对象高级Python工,岩心科技（深圳）有限公司,15k-30k,深圳,150-500人,3-5年,本科,"移动互联网,金融",2018-03-13
9,Python,深圳市金证科技股份有限公司,10k-16k,深圳,2000人以上,3-5年,大专,金融,2018-03-13
10,Python Developer Python开发,昊盈信息技术（成都）有限公司,6k-12k,成都,150-500人,1-3年,大专,"移动互联网,游戏",2018-03-12
11,Python 兼职程序员,EECS留学生编程作业辅导,4k-5k,北京,少于15人,不限,本科,电子商务,2018-03-12
12,sz-Python开发岗,深圳市中手游网络科技有限公司,15k-25k,深圳,500-2000人,1-3年,大专,"移动互联网,游戏",2018-03-12
13,Python工程师,广州杰颉软件科技有限公司,10k-15k,广州,15-50人,3-5年,大专,"信息安全,数据服务",2018-03-12
14,python开发工程师,印孚瑟斯技术（中国）有限公司,12k-15k,深圳,2000人以上,3-5年,大专,移动互联网,2018-03-06
0,Python后台开发/数据平台/Senior,岩心科技（深圳）有限公司,15k-30k,深圳,150-500人,3-5年,本科,"移动互联网,金融",2018-03-13
1,Python高级开发工程师,北京易越信息技术有限公司,15k-25k,北京,15-50人,3-5年,本科,移动互联网,2018-03-13
2,服务器开发工程师（nodejs/java/python/go,竞技世界（北京）网络技术有限公司,15K-30K,北京,500-2000人,3-5年,本科,"移动互联网,游戏",2018-03-13
3,python软件开发助理,南京网燃网络科技有限公司,3k-6k,无锡,少于15人,1年以下,大专,"移动互联网,游戏",2018-03-13
4,家长帮-Python/Django web开发工程师,北京世纪好未来教育科技有限公司,20k-35k,北京,2000人以上,3-5年,本科,"移动互联网,教育",2018-03-12
5,Python工程师,北京鱼行天下网络科技有限公司,15k-30k,北京,50-150人,1-3年,本科,旅游,2018-02-23
6,高级python工程师（北京）,深圳码隆科技有限公司,25k-40k,北京,50-150人,1-3年,本科,移动互联网,2018-03-13
7,python开发工程师,北京车势科技有限公司,15k-25k,北京,15-50人,3-5年,本科,"企业服务,游戏",2018-03-13
8,Python开发工程师-base北京,上海游族信息技术有限公司,12k-18k,北京,500-2000人,3-5年,不限,"移动互联网,游戏",2018-03-12
9,python开发工程师,浙江第元信息技术有限公司,7k-11k,宁波,15-50人,1-3年,本科,"数据服务,企业服务",2018-03-12
10,Python开发工程师（Web方向）,杭州嘉云数据科技有限公司,15k-20k,杭州,150-500人,1-3年,本科,"电子商务,移动互联网",2018-03-12
11,高级python工程师,再惠（上海）网络科技有限公司,20k-40k,上海,150-500人,3-5年,本科,"移动互联网,企业服务",2018-03-06
12,Python开发工程师[亦庄],北京天润融通科技有限公司,15k-30k,北京,150-500人,不限,本科,"企业服务,数据服务",2018-02-23
13,Python工程师,杭州云脑科技有限公司,10k-20k,北京,15-50人,1-3年,本科,"企业服务,数据服务",2018-02-22
14,高级Python开发工程师,北京乐信圣文科技有限责任公司,15k-30k,成都,50-150人,3-5年,本科,移动互联网,2018-03-13
0,Python开发工程师,北京鱼行天下网络科技有限公司,20k-40k,北京,50-150人,1-3年,本科,旅游,2018-02-23
1,Python中级研发工程师,北京中铁信科技有限公司,14k-23k,北京,50-150人,3-5年,本科,其他,2018-03-10
2,Python后台开发,深圳晶泰科技有限公司,10k-18k,北京,50-150人,1-3年,本科,"企业服务,医疗健康",2018-03-05
3,Python研发工程师,深圳开黑科技有限公司,13k-25k,深圳,50-150人,1-3年,本科,"移动互联网,文化娱乐",2018-03-12
4,python开发工程师,瞬联软件科技（北京）有限公司,10k-15k,上海,500-2000人,不限,本科,"移动互联网 ,企业服务",2018-02-27
5,Python开发经理,蓝信移动（北京）科技有限公司,20k-35k,北京,150-500人,5-10年,本科,移动互联网,2018-03-13
6,Python数据开发工程师,颉墨（北京）科技有限公司,15k-25k,北京,50-150人,1-3年,本科,"移动互联网,教育",2018-03-13
7,Python研发工程师,深圳市房多多网络科技有限公司,15k-30k,上海,2000人以上,1-3年,本科,"移动互联网,O2O",2018-03-13
8,Python工程师,北京掌控世代科技有限公司,8k-15k,北京,15-50人,1-3年,本科,"移动互联网,电子商务",2018-03-13
9,python开发工程师,北京众标网络科技有限公司上海分公司,15k-20k,上海,50-150人,1-3年,本科,"电子商务,企业服务",2018-03-12
10,高级python开发,深圳市泽林信息咨询有限公司,15k-30k,深圳,500-2000人,3-5年,大专,教育,2018-03-12
11,Python开发工程师,深圳酷竞科技有限公司,10k-20k,深圳,15-50人,3-5年,本科,"文化娱乐,游戏",2018-03-12
12,HY2-python后台开发工程师（深圳）,腾讯科技(深圳)有限公司,18k-30k,深圳,2000人以上,3-5年,本科,"移动互联网 ,游戏",2018-03-06
13,Python工程师,北京朴素磐石投资管理有限公司,10k-20k,北京,15-50人,1-3年,硕士,金融,2018-03-04
14,Python开发工程师,北京秒针信息咨询有限公司,15k-30k,北京,150-500人,1-3年,本科,"数据服务,广告营销",2018-03-04
0,Python开发工程师,深圳酷竞科技有限公司,10k-20k,深圳,15-50人,3-5年,本科,"文化娱乐,游戏",2018-03-12
1,Python,大河网络传媒有限公司,5k-10k,郑州,150-500人,1-3年,本科,文化娱乐,2018-02-24
2,Python开发工程师,上海淑礼信息科技有限公司,15k-30k,上海,15-50人,1-3年,不限,"电子商务,数据服务",2018-03-12
3,资深Python工程师,浙江钱粒科技有限公司,15k-25k,杭州,150-500人,3-5年,本科,移动互联网,2018-03-12
4,Python研发工程师,深圳大数点科技有限公司,8k-14k,深圳,15-50人,1-3年,本科,移动互联网,2018-03-12
5,Python开发工程师,北京智融时代科技有限公司,20k-40k,北京,150-500人,3-5年,本科,金融,2018-03-09
6,Python高级工程师,广东俊特团贷网络信息服务股份有限公司,15k-25k,东莞,2000人以上,1-3年,大专,"移动互联网,金融",2018-02-27
7,Python高级开发工程师,惠开心（北京）科技有限公司,15k-30k,北京,15-50人,3-5年,本科,"电子商务,广告营销",2018-03-12
8,高级Python工程师,上海迈外迪网络科技有限公司,12k-22k,上海,150-500人,3-5年,本科,"移动互联网,O2O",2018-03-06
9,Python&nbsp;开发工程师,碧桂园集团控股信息管理中心,15K-20K,深圳,2000人以上,3-5年,本科,"移动互联网,企业服务",2018-03-13
10,Python/PHP/Java高级工程师,云南爱必福网络科技有限公司,15k-25k,昆明,50-150人,3-5年,大专,移动互联网 金融,2018-03-13
11,Python 开发工程师,北京网融天下金融信息服务有限公司,15k-30k,北京,150-500人,不限,不限,金融,2018-03-05
12,高级Python工程师,北京星尘纪元智能科技有限公司,20k-35k,北京,少于15人,3-5年,本科,"数据服务,移动互联网",2018-03-05
13,Python,印孚瑟斯技术（中国）有限公司,15k-20k,深圳,2000人以上,3-5年,本科,移动互联网,2018-02-28
14,Python/JAVA研发工程师,北京神州绿盟信息安全科技股份有限公司,8k-15k,武汉,500-2000人,1-3年,本科,信息安全,2018-03-13
0,嗣衡Python,北京爱康国宾西内门诊部有限公司,9k-12k,厦门,500-2000人,3-5年,大专,移动互联网,2018-03-13
1,Python开发工程师,无锡聚云科技有限公司,6k-12k,无锡,15-50人,1-3年,大专,数据服务,2018-03-12
2,Python开发工程师,陕西联云数据技术服务有限公司,10k-15k,杭州,50-150人,1-3年,大专,"移动互联网,数据服务",2018-03-12
3,Python开发工程师,北京高梓行远科技有限公司,15k-30k,北京,50-150人,1-3年,本科,"移动互联网,社交网络",2018-03-12
4,Python工程师,深圳区块互连科技有限公司,8k-12k,中山,50-150人,3-5年,大专,"移动互联网,金融",2018-03-05
5,高级python开发工程师（深圳）,深圳码隆科技有限公司,20k-40k,深圳,50-150人,1-3年,本科,移动互联网,2018-03-13
6,高级Python后端开发工程师,北京升哲科技有限公司,15k-30k,北京,50-150人,3-5年,本科,"移动互联网,硬件",2018-03-13
7,Python运维开发工程师,武汉北蚁网络科技有限公司,8k-12k,武汉,50-150人,5-10年,大专,"电子商务,移动互联网",2018-03-13
8,python后端开发,重庆誉存大数据科技有限公司,6k-12k,重庆,50-150人,1-3年,大专,金融,2018-03-13
9,高级Python工程师,北京聚齐众兴网络科技有限公司,20k-35k,北京,15-50人,5-10年,本科,"数据服务,广告营销",2018-03-12
10,Python开发工程师,印孚瑟斯技术（中国）有限公司,10k-20k,深圳,2000人以上,3-5年,大专,移动互联网,2018-02-27
11,python开发高级工程师,深圳市巅峰电竟信息技术有限公司,20k-30k,深圳,15-50人,3-5年,本科,"移动互联网,游戏",2018-03-13
12,搜狐媒体-社交产品中心-Python工程师,北京搜狐新媒体信息技术有限公司,20k-30k,北京,2000人以上,1-3年,本科,"移动互联网,广告营销",2018-03-13
13,Python开发工程师,北京涵德投资管理有限公司,7k-14k,北京,15-50人,不限,本科,金融,2018-03-12
14,Python开发（环境好，氛围好）,上海戎磐网络科技有限公司,8k-14k,上海,少于15人,1-3年,本科,信息安全、移动互联网,2018-03-12
0,Python开发工程师,印孚瑟斯技术（中国）有限公司,10k-20k,深圳,2000人以上,3-5年,大专,移动互联网,2018-02-27
1,Python开发（环境好，氛围好）,上海戎磐网络科技有限公司,8k-14k,上海,少于15人,1-3年,本科,信息安全、移动互联网,2018-03-12
2,python工程师,重庆食联购电子商务有限公司,9k-12k,重庆,15-50人,1-3年,本科,"移动互联网,电子商务",2018-03-12
3,python后端开发工程师,北京聚力维度科技有限公司,15k-25k,北京,50-150人,3-5年,本科,移动互联网,2018-03-12
4,python采集工程师,比一比网络科技有限公司,8k-11k,深圳,50-150人,1-3年,本科,"电子商务,数据服务",2018-03-13
5,python后端高级开发工程师,北京减脂时代科技有限公司,15k-30k,北京,50-150人,3-5年,本科,"移动互联网,医疗健康",2018-03-13
6,Python工程师(云计算方向),厦门视我科技有限公司,15k-30k,厦门,15-50人,3-5年,本科,"移动互联网,电子商务",2018-03-13
7,Python后端工程师,北京心跳时空科技有限公司,20k-30k,北京,15-50人,1-3年,本科,"移动互联网,文化娱乐",2018-03-13
8,python后台高级工程师,腾讯科技(深圳)有限公司,15k-30k,深圳,2000人以上,3-5年,本科,"移动互联网 ,游戏",2018-03-12
9,Python高级开发工程师,北京棣南新宇科技有限公司,15k-20k,北京,50-150人,3-5年,本科,"移动互联网,数据服务",2018-03-12
10,高级Python开发,上海风创信息咨询有限公司,15k-25k,上海,2000人以上,3-5年,不限,教育,2018-03-09
11,Python后端工程师,北京我最在行信息技术有限公司,15k-25k,北京,50-150人,1-3年,本科,"移动互联网,教育",2018-03-13
12,Python开发工程师,深圳市铭淏网络科技有限公司,12k-16k,深圳,150-500人,1-3年,大专,"金融,移动互联网",2018-03-12
13,急聘python攻城狮,浚皙商务咨询（上海）有限公司,15k-25k,上海,少于15人,3-5年,本科,"社交网络,游戏",2018-03-07
14,高级python开发工程师,混沌时代（北京）教育科技有限公司,20k-40k,北京,150-500人,3-5年,本科,"移动互联网,教育",2018-03-06
0,运维工程师（python方向）,上海泛微网络科技股份有限公司,7k-12k,上海,2000人以上,1-3年,大专,"移动互联网,企业服务",2018-03-13
1,Python后台工程师(科技园),翼果（深圳）科技有限公司,15k-30k,深圳,15-50人,1-3年,本科,"大数据,互联网,移动互联网",2018-03-13
2,python开发,浙江钱花网络科技有限公司,10k-18k,杭州,50-150人,1-3年,本科,"移动互联网,金融",2018-03-13
