,positionName,companyFullName,salary,city,companySize,workYear,education,industryField,formatCreateTime
13,Java工程师,广东天泽阳光康众医疗投资管理有限公司,7k-10k,广州,50-150人,1-3年,大专,"移动互联网,医疗健康",2018-03-12
14,Java开发工程师,同程网络科技股份有限公司,10k-20k,成都,2000人以上,5-10年,本科,"旅游,电子商务",2018-03-12
0,Java,武汉佰钧成技术有限责任公司,10K-18K,杭州,2000人以上,1-3年,大专,移动互联网,2018-02-26
1,Java工程师,上海信而富企业管理有限公司,15k-25k,上海,2000人以上,3-5年,本科,金融,2018-03-12
2,JAVA开发工程师,阳光人寿保险股份有限公司,10k-20k,北京,500-2000人,3-5年,本科,其他,2018-03-12
3,Java开发工程师,指点无限（北京）科技有限公司,20k-30k,北京,150-500人,5-10年,本科,"电子商务,O2O",2018-03-12
4,Java开发专家,杭州一骑轻尘信息技术有限公司,15k-30k,杭州,500-2000人,5-10年,本科,"移动互联网,电子商务",2018-03-12
5,Java,广州碧软信息科技有限公司,8k-15k,大连,500-2000人,3-5年,大专,"企业服务,金融",2018-03-12
6,JAVA开发工程师,杭州微财网络科技有限公司,15k-25k,杭州,50-150人,3-5年,大专,"企业服务,电子商务",2018-03-12
7,java开发工程师,四川慧流云科技有限公司,8k-16k,上海,15-50人,3-5年,本科,"移动互联网,数据服务",2018-03-12
8,java,深圳市知学云科技有限公司,15k-25k,深圳,150-500人,3-5年,大专,"移动互联网,教育",2018-03-12
9,Java开发工程师,浙江小泰科技有限公司,10k-20k,杭州,150-500人,3-5年,本科,金融,2018-03-12
10,Java开发工程师,万科物业发展有限公司,15k-25k,深圳,2000人以上,5-10年,本科,"O2O,生活服务",2018-03-12
11,Java开发工程师,厦门意外境界文化传播有限公司,7k-14k,厦门,50-150人,3-5年,大专,"移动互联网,电子商务",2018-03-09
12,JAVA开发工程师,广州同略信息科技有限公司,5k-8k,广州,50-150人,1-3年,本科,"信息安全,数据服务",2018-03-13
13,JAVA开发工程师,南京帆软软件有限公司,10k-20k,无锡,500-2000人,1-3年,本科,数据服务,2018-03-13
14,Java工程师,上海中信信息发展股份有限公司,15k-20k,上海,500-2000人,5-10年,大专,"电子商务,企业服务",2018-03-13
0,Java开发工程师,百融（北京）金融信息服务股份有限公司,15k-25k,上海,500-2000人,3-5年,本科,"金融,数据服务",2018-03-13
1,Java开发工程师,海致网络技术(北京)有限公司,20k-30k,深圳,150-500人,5-10年,本科,"移动互联网,企业服务",2018-03-13
2,JAVA开发工程师,深圳市小窝金融信息服务有限公司,12k-18k,深圳,50-150人,3-5年,本科,金融,2018-03-13
3,JAVA开发工程师,广州百倍网络科技有限公司,10k-15k,广州,150-500人,1-3年,大专,"移动互联网,电子商务",2018-03-13
4,Java工程师,上海福乐康社区养老服务有限公司,10k-20k,上海,150-500人,3-5年,本科,"生活服务,医疗健康",2018-03-13
5,java开发工程师,深圳市前海信易安互联网金融服务有限公司,18k-30k,北京,50-150人,5-10年,本科,移动互联网、金融,2018-03-13
6,Java工程师,湖南新航动力信息科技有限公司,7k-10k,长沙,150-500人,3-5年,大专,"信息安全,数据服务",2018-03-13
7,Java开发,北京联创智融信息技术有限公司,8k-16k,乌鲁木齐,500-2000人,3-5年,大专,"企业服务,招聘",2018-03-13
8,java开发工程师,广州豆播信息科技有限公司,15k-25k,广州,50-150人,3-5年,本科,"移动互联网,电子商务",2018-03-13
9,Java,上海艾融软件股份有限公司,12k-18k,上海,500-2000人,3-5年,本科,"移动互联网,金融",2018-03-13
10,Java开发工程师,北京天智通达信息技术有限公司,15K-22K,北京,50-150人,5-10年,本科,移动互联网,2018-03-13
11,java开发工程师,北京汇通金财信息科技有限公司,20k-40k,北京,500-2000人,5-10年,本科,"电子商务,金融",2018-03-13
12,java开发工程师,北京尚德在线教育科技有限公司,20k-40k,北京,2000人以上,3-5年,本科,教育,2018-03-12
13,Java开发工程师,思特沃克软件技术（成都）有限公司,10k-20k,武汉,2000人以上,3-5年,本科,企业服务,2018-03-12
14,Java开发,东方财富信息股份有限公司,12k-18k,上海,2000人以上,3-5年,本科,金融,2018-03-12
0,JAVA,思特沃克软件技术（成都）有限公司,15k-30k,北京,2000人以上,5-10年,不限,企业服务,2018-03-12
1,Java开发工程师,深圳花儿绽放网络科技股份有限公司,10k-15k,深圳,50-150人,3-5年,本科,"移动互联网,广告营销",2018-03-12
2,Java,上海钢银电子商务股份有限公司,15k-25k,上海,500-2000人,3-5年,本科,"移动互联网,电子商务",2018-03-12
3,Java工程师,大庆高新国际工贸有限公司,15k-20k,北京,50-150人,5-10年,本科,"电子商务,其他",2018-03-12
4,Java开发工程师,准动网络科技(厦门)有限公司,10k-20k,厦门,150-500人,3-5年,大专,"移动互联网,企业服务",2018-03-08
5,JAVA开发工程师,北京新美互通科技有限公司,20k-40k,北京,150-500人,3-5年,本科,移动互联网,2018-03-07
6,JAVA工程师,浙江普树信息科技有限公司,10k-20k,杭州,50-150人,3-5年,本科,移动互联网,2018-03-06
7,JAVA,北京羿娲科技有限公司,10k-20k,北京,15-50人,3-5年,本科,"硬件,移动互联网",2018-03-13
8,java工程师,上海海万信息科技股份有限公司,13k-25k,深圳,500-2000人,3-5年,大专,"移动互联网,金融",2018-03-13
9,Java开发工程师,广州云移信息科技有限公司,12k-18k,深圳,500-2000人,3-5年,大专,"移动互联网,O2O",2018-03-13
10,JAVA开发工程师,海致网络技术(北京)有限公司,20k-30k,深圳,150-500人,5-10年,本科,"移动互联网,企业服务",2018-03-13
11,Java研发工程师,北京众合天下管理咨询有限公司,15k-25k,北京,500-2000人,3-5年,本科,"企业服务 ,教育",2018-03-13
12,java开发工程师,广州米美科技有限公司,10k-12k,广州,15-50人,1-3年,本科,"数据服务,企业服务",2018-03-13
13,Java开发工程师,上海尚芸飞流信息技术有限公司,15k-30k,上海,15-50人,3-5年,大专,"移动互联网,金融",2018-03-13
14,JAVA【山东】,上海安硕信息技术股份有限公司,5k-10k,青岛,2000人以上,1-3年,本科,金融,2018-03-13
0,Java开发工程师,宇星科技发展（深圳）有限公司,12k-20k,深圳,500-2000人,5-10年,本科,"其他,硬件",2018-03-13
1,Java研发工程师,珠海凡泰极客科技有限责任公司,18k-36k,深圳,50-150人,3-5年,本科,"金融,社交网络",2018-03-13
2,Java开发工程师,上海药明康德新药开发有限公司,15k-30k,上海,2000人以上,3-5年,本科,医疗健康,2018-03-13
3,Java开发工程师,一点网聚科技有限公司,15k-30k,北京,500-2000人,3-5年,本科,移动互联网,2018-03-13
4,JAVA开发工程师,上海傲梦网络科技有限公司,18k-36k,上海,150-500人,3-5年,本科,教育,2018-03-13
5,Java（中级）,天阳宏业科技股份有限公司,12k-18k,北京,500-2000人,3-5年,本科,"企业服务,金融",2018-03-13
6,JAVA开发工程师,北京思特奇信息技术股份有限公司,6k-10k,南京,2000人以上,1-3年,本科,数据服务,2018-03-12
7,JAVA开发工程师,阿里体育（上海）有限公司,12k-20k,杭州,150-500人,3-5年,本科,"文化娱乐,其他",2018-03-12
8,JAVA开发工程师,阳光人寿保险股份有限公司,10k-20k,深圳,500-2000人,3-5年,本科,其他,2018-03-12
9,java开发,广州艾秀信息科技有限公司,10k-20k,广州,15-50人,3-5年,本科,"移动互联网,生活服务",2018-03-08
10,Java工程师,同程网络科技股份有限公司,15k-25k,上海,2000人以上,5-10年,本科,"旅游,电子商务",2018-03-07
11,java开发工程师,浙江众匠信息技术有限公司,15k-20k,杭州,150-500人,3-5年,大专,移动互联网、生活服务,2018-03-13
12,JAVA开发工程师,北京荣之联科技股份有限公司,12k-20k,北京,500-2000人,3-5年,本科,"企业服务,数据服务",2018-03-13
13,Java工程师,达飞云贷科技（北京）有限公司,15k-25k,北京,2000人以上,3-5年,大专,"移动互联网,金融",2018-03-13
14,java,凤凰飞扬（北京）新媒体信息技术有限公司,15k-30k,北京,2000人以上,3-5年,本科,移动互联网,2018-03-13
0,java,北京市安盛智联软件有限公司,10k-20k,北京,15-50人,3-5年,本科,"数据服务,信息安全",2018-03-13
1,Java开发工程师,上海文沥信息技术有限公司,5k-10k,合肥,50-150人,1-3年,本科,"电子商务,金融",2018-03-13
2,java,哦加哦网络科技（上海）有限公司,20K-40K,上海,500-2000人,不限,本科,"移动互联网,其他",2018-03-13
3,Java开发工程师,上海新炬网络技术有限公司,10k-20k,广州,500-2000人,3-5年,大专,"移动互联网,数据服务",2018-03-13
4,Java工程师,北京合源智慧科技发展有限公司,11k-20k,北京,150-500人,5-10年,大专,"移动互联网,数据服务",2018-03-13
5,Java开发工程师,广东锦峰集团有限公司广州分公司,10k-20k,广州,500-2000人,3-5年,大专,移动互联网,2018-03-13
6,java工程师,上海海万信息科技股份有限公司,9k-18k,上海,500-2000人,5-10年,本科,"移动互联网,金融",2018-03-13
7,Java,上海艾融软件股份有限公司,10k-15k,上海,500-2000人,3-5年,本科,"移动互联网,金融",2018-03-13
8,Java工程师,杭州网兰科技有限公司,14k-25k,杭州,150-500人,3-5年,本科,"移动互联网,O2O",2018-03-13
9,java开发工程师,湖南红手指信息技术有限公司,10k-20k,广州,50-150人,3-5年,大专,移动互联网,2018-03-13
10,Java开发工程师,信必优(深圳)信息技术有限公司,10k-13k,深圳,2000人以上,3-5年,大专,"移动互联网,电子商务",2018-03-13
11,Java开发工程师,西安点告网络科技有限公司,12k-20k,西安,150-500人,3-5年,本科,移动互联网,2018-03-13
12,Java开发工程师,北京所问数据科技有限公司,15k-30k,北京,50-150人,3-5年,大专,"企业服务,数据服务",2018-03-13
13,资深java开发,上海乙豆信息科技有限公司,15K-25K,上海,15-50人,3-5年,本科,"移动互联网,O2O",2018-03-13
14,JAVA开发工程师,浙江纵横新创科技有限公司,15k-20k,杭州,50-150人,3-5年,本科,"金融,移动互联网",2018-03-13
0,Java开发工程师,北京瑞友科技股份有限公司,13k-19k,上海,2000人以上,3-5年,本科,"移动互联网,电子商务",2018-03-13
1,Java开发工程师,深圳光汇石油集团股份有限公司,10k-15k,深圳,500-2000人,3-5年,本科,其他,2018-03-12
2,JAVA,青岛鼎信通讯股份有限公司,9k-18k,青岛,2000人以上,不限,本科,其他,2018-03-12
3,Java开发工程师,上海益玩网络科技有限公司广州分公司,10k-20k,广州,150-500人,3-5年,大专,游戏,2018-03-12
4,JAVA开发工程师,广州艾美网络科技有限公司,8k-15k,广州,150-500人,3-5年,大专,"移动互联网,游戏",2018-03-12
5,java,深圳市知学云科技有限公司,15k-25k,北京,150-500人,3-5年,大专,"移动互联网,教育",2018-03-12
6,Java开发工程师,南京广电猫猫新媒体有限公司,10k-15k,南京,150-500人,3-5年,大专,"移动互联网,电子商务",2018-03-12
7,Java开发工程师,深圳市博悦科创科技有限公司,8k-15k,深圳,500-2000人,3-5年,大专,移动互联网,2018-03-12
8,Java工程师,北京南天软件有限公司,8k-15k,北京,500-2000人,3-5年,本科,金融,2018-03-12
9,Java,杭州车厘子智能科技有限公司,12k-24k,杭州,150-500人,3-5年,不限,移动互联网,2018-03-12
10,java工程师,杭州微易信息科技有限公司,15k-25k,杭州,150-500人,3-5年,本科,"移动互联网,金融",2018-03-11
11,java,佐力科创小额贷款股份有限公司,10k-20k,杭州,150-500人,3-5年,大专,金融,2018-03-13
12,JAVA开发工程师,北京握手投资有限公司,12k-18k,北京,15-50人,3-5年,大专,"移动互联网,金融",2018-03-13
13,Java开发工程师,深圳市雁联计算系统有限公司,10k-18k,深圳,500-2000人,3-5年,本科,金融,2018-03-13
14,JAVA开发工程师,武汉佰钧成技术有限责任公司,10k-20k,杭州,2000人以上,1-3年,大专,移动互联网,2018-03-13
0,Java开发,深圳市博悦科创科技有限公司,10k-18k,深圳,500-2000人,1-3年,本科,移动互联网,2018-03-13
1,JAVA【重庆】,上海安硕信息技术股份有限公司,5k-10k,重庆,2000人以上,1-3年,本科,金融,2018-03-13
2,java工程师,上海海万信息科技股份有限公司,11k-15k,上海,500-2000人,5-10年,大专,"移动互联网,金融",2018-03-13
3,java工程师,上海应应互联网科技有限公司,15k-25k,上海,15-50人,3-5年,不限,"移动互联网,企业服务",2018-03-13
4,JAVA开发工程师,上海云照信息科技有限公司,15k-20k,上海,15-50人,3-5年,本科,"移动互联网,企业服务",2018-03-13
5,JAVA开发工程师,杭州煎蛋网络技术有限公司,10k-20k,杭州,150-500人,3-5年,大专,"移动互联网,金融",2018-03-13
6,Java开发工程师,北京京东世纪贸易有限公司,20k-40k,北京,2000人以上,5-10年,本科,"电子商务,数据服务",2018-03-13
7,Java开发,上海傲梦网络科技有限公司,15k-25k,上海,150-500人,3-5年,本科,教育,2018-03-13
8,Java开发工程师,北京网信金服信息科技有限公司,18k-35k,北京,500-2000人,5-10年,本科,"金融,移动互联网",2018-03-13
9,Java开发工程师,深圳市四格互联信息技术有限公司,10k-15k,武汉,150-500人,3-5年,本科,移动互联网,2018-03-13
10,Java,上海有点信息科技有限公司,6k-12k,武汉,15-50人,不限,本科,"移动互联网,数据服务",2018-03-13
11,Java开发工程师,苏州美房云客软件科技股份有限公司,10k-20k,北京,150-500人,3-5年,本科,移动互联网,2018-03-12
12,java开发工程师,上海青客公共租赁住房租赁经营管理股份有限公司,18k-25k,上海,500-2000人,5-10年,本科,"移动互联网,O2O",2018-03-12
13,JAVA开发工程师,厦门步云信息科技有限公司,7k-14k,厦门,15-50人,1-3年,大专,"移动互联网,O2O",2018-03-12
14,Java开发工程师,北京满运物流信息有限公司,20k-40k,南京,500-2000人,不限,本科,"移动互联网,O2O",2018-03-12
0,java工程师,上海海万信息科技股份有限公司,8k-15k,上海,500-2000人,3-5年,本科,"移动互联网,金融",2018-03-09
1,java,武汉佰钧成技术有限责任公司,20k-28k,深圳,2000人以上,5-10年,大专,移动互联网,2018-03-07
2,Java开发工程师,深圳市轻松行商旅网有限公司,10k-20k,深圳,50-150人,3-5年,本科,"移动互联网,电子商务",2018-03-13
3,java开发工程师,北京百家互联科技有限公司,18k-25k,北京,500-2000人,3-5年,本科,"移动互联网,教育",2018-03-13
4,资深JAVA开发,八维通科技有限公司,20k-30k,杭州,150-500人,5-10年,本科,移动互联网,2018-03-13
5,Java开发,上海海知智能科技有限公司,15k-25k,北京,50-150人,1-3年,本科,"移动互联网,数据服务",2018-03-13
6,JAVA工程师,北京财到信息技术有限公司,15k-25k,北京,15-50人,3-5年,不限,金融,2018-03-13
7,Java开发工程师,北京芯盾时代科技有限公司,10k-20k,武汉,50-150人,3-5年,本科,"移动互联网,信息安全",2018-03-13
8,Java开发工程师,上海缔塔科技有限公司,15k-25k,上海,15-50人,3-5年,大专,"移动互联网,硬件",2018-03-13
9,JAVA开发,杭州风数信息科技有限公司,12k-24k,杭州,50-150人,3-5年,本科,移动互联网,2018-03-13
10,Java开发,上海华钦信息科技股份有限公司,10k-18k,广州,500-2000人,3-5年,本科,"数据服务,金融",2018-03-13
11,JAVA工程师,海闻科技有限公司,10k-20k,上海,500-2000人,3-5年,大专,"企业服务,金融",2018-03-13
12,Java,新电信息科技（成都）有限公司,8k-16k,成都,500-2000人,5-10年,本科,企业服务,2018-03-13
13,Java,湖南智慧畅行交通科技有限公司,7k-10k,长沙,15-50人,3-5年,本科,"移动互联网,电子商务",2018-03-13
14,Java开发工程师,深圳秀蛋科技有限公司,10k-20k,深圳,15-50人,3-5年,不限,"移动互联网,社交网络",2018-03-13
0,JAVA,武汉佰钧成技术有限责任公司,17k-25k,深圳,2000人以上,5-10年,大专,移动互联网,2018-03-07
1,java开发工程师,深圳市佳创视讯技术股份有限公司,8K-13K,武汉,150-500人,3-5年,本科,移动互联网,2018-03-12
2,java开发,安徽百得思维信息科技有限公司,9k-15k,武汉,500-2000人,3-5年,本科,其他,2018-03-12
3,Java研发工程师,象宿网络技术(北京)有限公司,8k-16k,重庆,50-150人,5-10年,本科,移动互联网、金融,2018-03-12
4,Java开发工程师,中商惠民（北京）电子商务有限公司,15k-30k,北京,2000人以上,3-5年,本科,电子商务,2018-03-10
5,JAVA开发工程师,深圳市致远优学教育科技有限公司,8k-15k,成都,500-2000人,3-5年,本科,移动互联网,2018-03-09
6,java开发工程师,上海中软华腾软件系统有限公司,12k-24k,广州,2000人以上,3-5年,本科,"企业服务,金融",2018-03-06
7,java开发工程师,广州美亚尚途国际旅行社有限公司,10k-15k,广州,150-500人,5-10年,本科,电子商务,2018-03-06
8,Java开发工程师,北京中关村融汇金融信息服务有限公司,18k-35k,北京,150-500人,3-5年,本科,"移动互联网,金融",2018-02-26
9,JAVA开发工程师,佰客云（北京）区块链科技有限公司,15k-30k,上海,50-150人,3-5年,本科,移动互联网,2018-03-13
10,Java,支付宝(杭州)信息技术有限公司,20k以上,杭州,2000人以上,3-5年,不限,"金融,移动互联网",2018-03-13
11,Java开发工程师,诚迈科技（南京）股份有限公司,8k-15k,广州,2000人以上,3-5年,大专,移动互联网,2018-03-13
12,Java开发工程师,深圳市博奥特科技有限公司,12k-24k,深圳,150-500人,3-5年,本科,"移动互联网,金融",2018-03-13
13,java开发工程师,同程网络科技股份有限公司,15k-25k,苏州,2000人以上,3-5年,本科,"旅游,电子商务",2018-03-13
14,Java开发工程师,矩阵元技术（深圳）有限公司,15k-25k,深圳,50-150人,3-5年,本科,"信息安全,金融",2018-03-13
0,Java开发工程师,珠海麟盛电子科技有限公司,8k-15k,珠海,150-500人,1-3年,本科,电子商务,2018-03-13
1,java研发工程师,南京通达海信息技术有限公司,10k-20k,北京,500-2000人,3-5年,大专,移动互联网,2018-03-13
2,JAVA开发工程师,车满满（北京）信息技术有限公司,8k-16k,济南,150-500人,3-5年,本科,移动互联网,2018-03-13
3,Java,上海润桂荇信息科技股份有限公司,10k-15k,上海,150-500人,3-5年,本科,"移动互联网,电子商务",2018-03-13
4,Java工程师,湖南新航动力信息科技有限公司,8k-12k,长沙,150-500人,3-5年,大专,"信息安全,数据服务",2018-03-13
5,JAVA（天津）,上海安硕信息技术股份有限公司,6k-12k,天津,2000人以上,1-3年,本科,金融,2018-03-13
6,Java开发工程师,北京开拓天际科技有限公司,10k-20k,北京,50-150人,3-5年,本科,"数据服务,信息安全",2018-03-13
7,Java开发,新光供应链管理有限公司,20k-30k,杭州,150-500人,3-5年,本科,金融,2018-03-13
8,Java开发工程师,深圳前海跨海侠跨境电子商务有限公司,15k-30k,深圳,150-500人,5-10年,大专,电子商务,2018-03-13
9,java开发工程师,北京东方国信科技股份有限公司,10k-20k,北京,2000人以上,3-5年,本科,数据服务,2018-03-13
10,Java开发工程师,珠海高凌信息科技股份有限公司,7k-13k,珠海,150-500人,3-5年,本科,其他,2018-03-13
11,资深Java,杭州比智科技有限公司,20k-30k,杭州,50-150人,5-10年,本科,移动互联网、O2O,2018-03-13
12,java,深圳讴谱科技有限公司,12k-24k,深圳,15-50人,5-10年,本科,信息安全 数据服务,2018-03-13
13,Java开发工程师,北京鸿联九五信息产业有限公司,20k-30k,北京,2000人以上,3-5年,本科,"移动互联网,企业服务",2018-03-13
14,JAVA开发工程师,深圳市云来网络科技有限公司,10k-20k,深圳,150-500人,3-5年,本科,移动互联网,2018-03-13
0,Java开发工程师,武汉佰钧成技术有限责任公司,9k-17k,南京,2000人以上,3-5年,大专,移动互联网,2018-03-13
1,Java,北京掌众科技有限公司,15k-25k,北京,500-2000人,3-5年,本科,"移动互联网,金融",2018-03-12
2,JAVA开发,深圳市金证科技股份有限公司,10k-15k,深圳,2000人以上,3-5年,本科,金融,2018-03-12
3,JAVA开发工程师,广东联塑科技实业有限公司,10k-20k,深圳,2000人以上,3-5年,大专,生活服务,2018-03-12
4,java开发工程师,北京和创未来网络科技有限公司,10k-20k,北京,500-2000人,3-5年,本科,"电子商务,金融",2018-03-12
5,java开发工程师,鼎捷软件股份有限公司,15k-25k,上海,2000人以上,5-10年,本科,其他,2018-03-12
6,Java开发工程师,北京龙杯信息技术有限公司,15k-25k,北京,50-150人,3-5年,本科,"移动互联网,社交网络",2018-03-12
7,JAVA开发工程师,深圳知云网络科技有限公司,10k-20k,深圳,2000人以上,3-5年,不限,企业服务,2018-03-12
8,java开发工程师,阿里巴巴（中国）网络技术有限公司,17k-30k,杭州,2000人以上,3-5年,本科,"移动互联网,电子商务",2018-03-11
9,java工程师,上海海万信息科技股份有限公司,8k-15k,上海,500-2000人,3-5年,本科,"移动互联网,金融",2018-03-09
10,Java开发工程师,便利蜂商贸有限公司,15k-30k,北京,2000人以上,3-5年,本科,"移动互联网,生活服务",2018-03-09
11,java开发工程师,郑州点读电子科技有限公司,10k-20k,杭州,150-500人,3-5年,本科,"移动互联网,电子商务",2018-03-06
12,Java工程师,北京瓴岳信息技术有限公司,15k-30k,北京,150-500人,1-3年,本科,"移动互联网,金融",2018-03-01
13,Java,北京一手科技有限公司,18k-32k,北京,50-150人,1-3年,本科,移动互联网,2018-02-26
14,JAVA开发工程师,浙江驿道网络科技有限公司,15k-20k,杭州,150-500人,3-5年,本科,"移动互联网,旅游",2018-03-13
0,Java开发工程师,北京掌众科技有限公司,15k-25k,北京,500-2000人,3-5年,本科,"移动互联网,金融",2018-03-12
1,JAVA开发工程师,广东联塑科技实业有限公司,10k-15k,佛山,2000人以上,3-5年,本科,生活服务,2018-03-10
2,JAVA开发,绿漫科技有限公司,10k-18k,杭州,50-150人,3-5年,本科,移动互联网,2018-03-13
3,JAVA开发工程师,深圳市天擎科技有限公司,15k-28k,深圳,少于15人,5-10年,本科,"移动互联网,电子商务",2018-03-13
4,java,上海亿通国际股份有限公司,11k-19k,上海,150-500人,3-5年,本科,"电子商务,数据服务",2018-03-13
5,Java开发工程师,成都致学教育科技有限公司,6k-12k,哈尔滨,50-150人,3-5年,本科,教育,2018-03-13
6,java工程师,贝思畅想（北京）科技有限公司,12k-18k,北京,15-50人,1-3年,本科,"移动互联网,旅游",2018-03-13
7,高级JAVA,上海环莘电子科技有限公司,10k-15k,上海,15-50人,3-5年,大专,"移动互联网,电子商务",2018-03-13
8,JAVA开发工程师,深圳天宏迅联科技发展有限公司,10k-18k,重庆,50-150人,3-5年,本科,"移动互联网,电子商务",2018-03-13
9,Java工程师,上海众人网络安全技术有限公司,10k-15k,上海,150-500人,3-5年,本科,"硬件,信息安全",2018-03-13
10,java开发工程师,北京天智通达信息技术有限公司,10K-15K,北京,50-150人,3-5年,本科,移动互联网,2018-03-13
11,java工程师,深圳云天励飞技术有限公司,10k-20k,深圳,150-500人,3-5年,本科,移动互联网,2018-03-13
12,Java开发工程师,北京瑞友科技股份有限公司,12k-15k,北京,2000人以上,3-5年,本科,"移动互联网,电子商务",2018-03-13
13,java开发工程师,中商惠民（北京）电子商务有限公司,15k-30k,北京,2000人以上,5-10年,本科,电子商务,2018-03-12
14,Java工程师,成都艾美互娱科技有限公司,14k-18k,成都,50-150人,5-10年,本科,移动互联网,2018-03-12
0,Java,北京掌众科技有限公司,25k-40k,北京,500-2000人,5-10年,本科,"移动互联网,金融",2018-03-12
1,Java,苏州科达科技股份有限公司,8k-15k,苏州,2000人以上,1-3年,本科,文化娱乐,2018-03-12
2,Java开发工程师,上海华钦信息科技股份有限公司,7k-14k,广州,500-2000人,1-3年,本科,"数据服务,金融",2018-03-12
3,Java开发工程师,广州李子网络科技有限公司,10k-15k,广州,15-50人,3-5年,大专,"移动互联网,电子商务",2018-03-12
4,JAVA开发工程师,深圳亿腾信息科技有限公司,10k-13k,深圳,150-500人,3-5年,大专,"企业服务,移动互联网",2018-03-12
5,java开发工程师,上海青客公共租赁住房租赁经营管理股份有限公司,15k-25k,上海,500-2000人,3-5年,本科,"移动互联网,O2O",2018-03-12
6,Java,广东道一信息技术股份有限公司,5k-10k,长沙,150-500人,1-3年,大专,移动互联网,2018-03-12
7,Java,昆山木子木网络科技有限公司,15k-28k,上海,15-50人,3-5年,大专,游戏,2018-03-12
8,java工程师,深圳市知学云科技有限公司,12k-20k,深圳,150-500人,3-5年,本科,"移动互联网,教育",2018-03-12
9,JAVA开发工程师,北京新东方沃凯德国际教育旅行有限公司,10k-20k,北京,150-500人,1-3年,本科,"教育,旅游",2018-03-13
10,JAVA工程师,广州华安信息科技有限公司,6k-12k,广州,15-50人,1-3年,本科,信息安全,2018-03-13
11,java,东盛华达（武汉）企业管理咨询有限公司,16k-32k,深圳,150-500人,5-10年,本科,"移动互联网,电子商务",2018-03-13
12,高级Java开发,北京深思数盾科技股份有限公司,18k-30k,北京,50-150人,3-5年,本科,"信息安全,移动互联网",2018-03-13
13,java开发工程师,武汉鑫瑞鼎汇软件技术服务有限公司,10K-15K,厦门,50-150人,1-3年,本科,"移动互联网,企业服务",2018-03-13
14,Java开发工程师,武汉数元网络技术有限公司,8k-15k,武汉,15-50人,3-5年,本科,移动互联网,2018-03-13
0,JAVA开发工程师,深圳给乐信息科技有限公司,12k-24k,深圳,50-150人,3-5年,大专,移动互联网 O2O,2018-03-13
1,Java开发工程师,成都志明达科技发展有限公司,7k-9k,成都,50-150人,1-3年,本科,"移动互联网,广告营销",2018-03-13
2,JAVA开发工程师,北京学信速达科技有限公司,13k-18k,北京,50-150人,3-5年,本科,"移动互联网,教育",2018-03-13
3,Java研发工程师,山东地厚农业科技有限公司,5k-10k,济南,15-50人,3-5年,大专,"移动互联网,企业服务",2018-03-13
4,Java,天津市英万科技有限公司,6k-12k,天津,15-50人,1-3年,本科,"移动互联网,电子商务",2018-03-13
5,Java开发,上海海知智能科技有限公司,15k-25k,深圳,50-150人,1-3年,本科,"移动互联网,数据服务",2018-03-13
6,Java开发工程师,久和长寿（北京）科技发展有限公司,10k-20k,北京,2000人以上,3-5年,本科,"企业服务,生活服务",2018-03-13
7,Java工程师,飞驰镁物（北京）信息服务有限公司,15k-20k,上海,150-500人,3-5年,不限,"移动互联网,数据服务",2018-03-13
8,JAVA开发工程师,蓝鸽集团有限公司,8k-16k,嘉兴,500-2000人,不限,本科,"移动互联网,企业服务",2018-03-13
9,java开发工程师,北京尚德在线教育科技有限公司,20k-40k,北京,2000人以上,1-3年,本科,教育,2018-03-12
10,java工程师,南京网燃网络科技有限公司,3k-5k,南京,少于15人,不限,大专,"移动互联网,游戏",2018-03-12
11,Java工程师,广东乐源数字技术有限公司,8k-15k,广州,150-500人,3-5年,本科,"移动互联网 ,电子商务",2018-03-12
12,Java开发工程师,央金所（杭州）科技有限公司,13k-20k,杭州,50-150人,3-5年,本科,"移动互联网,金融",2018-03-12
13,JAVA工程师,上海聚力传媒技术有限公司,10k-20k,上海,500-2000人,3-5年,本科,文化娱乐,2018-03-12
14,Java开发工程师,上海钢银电子商务股份有限公司,16k-26k,上海,500-2000人,3-5年,本科,"移动互联网,电子商务",2018-03-12
0,JAVA开发工程师,佛山实现梦想科技有限公司,7k-12k,佛山,15-50人,1-3年,大专,"移动互联网,O2O",2018-03-12
1,java,上海海万信息科技股份有限公司,8k-15k,上海,500-2000人,3-5年,本科,"移动互联网,金融",2018-03-09
2,Java开发工程师,杭州光云科技股份有限公司,15k-18k,杭州,500-2000人,5-10年,大专,"电子商务,数据服务",2018-03-09
3,java开发工程师,口碑（杭州）信息技术有限公司,20K-40K,杭州,2000人以上,3-5年,本科,"移动互联网,O2O",2018-03-08
4,JAVA,北京人大金仓信息技术股份有限公司,10k-20k,北京,150-500人,3-5年,本科,数据服务,2018-03-08
5,Java开发工程师,诚迈科技（南京）股份有限公司,12k-24k,深圳,2000人以上,3-5年,大专,移动互联网,2018-03-08
6,JAVA开发工程师,国投城市资源互联网科技（北京）股份有限公司,15k-20k,北京,150-500人,5-10年,本科,移动互联网,2018-03-08
7,Java开发工程师,北京高思博乐教育科技股份有限公司,15k-30k,北京,2000人以上,3-5年,本科,"教育,移动互联网",2018-03-07
8,Java,上海中信信息发展股份有限公司,7k-14k,上海,500-2000人,3-5年,大专,"电子商务,企业服务",2018-02-22
9,Java,世纪保众（北京）网络科技有限公司,10k-20k,北京,50-150人,3-5年,大专,"移动互联网,金融",2018-03-13
